tempBuffer (v12cross):
-0.009602435 0.007488111 -0.002188324 
-0.005704597 -0.01337997 0.001454152 
-0.00441627 -0.001638316 0.02231147 
0.01069352 0.002849301 -0.008506121 
0.006651895 0.006548348 -0.008550908 
-0.001753134 0.009080186 7.407114E-05 
0.000750487 -0.008951481 0.01837739 
0.008980728 -0.003324756 0.007535427 
0.01013402 -0.00543473 -0.005164679 
-0.01160371 -0.01660993 0.02020204 
0.0029429 0.01926521 -0.005845649 
-0.007363026 -0.01438714 -0.003469111 
0.01198923 -0.01161897 -0.003371378 
0.009913766 -0.007075564 -0.003546448 
-0.004610067 0.007024824 -0.000936109 
-0.004872742 0.05995868 0.00579205 
-0.01535802 -0.01088481 -0.006130208 
0.008256447 0.008053958 -0.002952309 
-0.0002774886 -0.01318848 -0.01531093 
0.01308482 0.01094962 0.00473312 
-0.01820081 -0.001308133 -0.001532327 
0.003558441 0.01124703 0.004316408 
0.005177633 0.006139901 0.004481212 
0.005948205 0.01320941 -0.005481225 
-0.008254423 0.02187773 -0.01895071 
-0.02349438 0.005211729 -0.01014518 
0.006987677 0.02922337 -0.003215173 
-0.01246646 -0.009281876 0.01239356 
-0.001717269 -0.003008896 0.001175681 
0.006468421 -0.0002464971 -0.002404077 
-0.003122199 -0.01115714 0.007892246 
0.01436769 0.002027022 -0.002574504 
-0.004311713 0.004529822 -0.004226342 
0.001675981 -0.003808153 0.006206334 
0.007636654 0.001516997 -0.003419087 
-0.0004052103 -0.01692607 0.003110843 
0.001787704 -0.007428932 -0.004954836 
0.004670597 -0.02456221 -0.00497831 
-0.0007309877 0.008232718 -0.00397205 
-0.01134737 -0.00226439 0.006421251 
0.00537597 -0.01386888 -0.001810109 
-0.004365523 0.006708312 0.0005959264 
0.00924998 0.01186694 -0.01950561 
-0.004685023 0.002568327 0.004005128 
0.007478636 -0.0009458543 -7.003407E-05 
0.0004096204 0.003792318 -0.01180506 
-0.01393765 0.0009708562 0.001557707 
0.01865247 -0.0004218209 -0.004325027 
0.001714034 0.02194074 0.003489195 
-0.006716092 -0.004097159 0.001276593 
-0.004842136 -0.007688215 -0.008917988 
0.003989942 -0.02331878 -0.001108581 
0.01210029 0.01829823 0.00850197 
0.003199028 0.006462514 -0.001611918 
-0.0005847818 -0.01000047 -0.01603794 
0.02336302 -0.01273722 -0.004185891 
7.612281E-05 -0.001273161 -0.009150067 
0.002251497 0.007300389 0.004434425 
-0.01152007 -0.01514918 6.324108E-05 
-0.01189233 -0.01440922 -0.003090475 
-0.0007820245 0.002770607 -0.007192022 
0.01426591 -0.00606453 -0.003422578 
0.01122879 0.00586191 0.00728759 
-0.0009863389 -0.001513925 0.01183896 
0.006224903 -4.168311E-05 -0.00446343 
0.003031051 -0.009728649 -0.003779637 
0.0120604 0.01138476 0.003082811 
0.009848542 -0.01354554 -0.005017476 
0.008947426 0.0128355 -0.005576052 
0.005271658 -0.02462204 -0.009910677 
-0.002894678 0.008763107 0.001045907 
-0.006720238 -0.002217721 0.01171259 
-0.006621338 0.006644733 -0.001906668 
0.004461651 -0.01394531 -0.01101288 
0.007288559 0.004414181 -0.002273195 
-0.005069593 0.01515509 -0.01485221 
-0.0141455 0.006721346 -0.01261696 
-0.001011839 0.00923646 -0.001910436 
-0.01288479 -0.006793207 -0.0005012125 
0.006289748 -0.002933349 -0.001553416 
0.006869972 -0.01156892 -0.01142803 
-0.0003322926 -0.01337533 -0.0003691181 
0.0004036317 -0.003419747 0.0007585467 
0.005038383 0.01343805 -0.007157004 
-0.002495066 0.003152755 -0.003622752 
-0.02622332 0.03771482 0.005937931 
-0.02324414 -0.01514793 0.0058807 
-0.003132209 -0.005934036 -0.01083069 
-0.004081052 -0.006196777 0.0006167353 
0.0159085 -0.02357254 0.004858872 
0.00395703 0.00368374 0.001884476 
0.01259757 -0.01541263 0.002703204 
0.008004812 -0.01182655 -0.01457049 
-0.0009972029 -0.01899614 -0.007517691 
-0.0004099256 0.006795669 0.001087159 
0.008256827 -0.004057283 -0.008936771 
0.002213591 -0.01098111 -0.01026159 
0.008517089 -0.008170636 -0.008100591 
-0.005296011 0.005950755 -0.008161701 
-0.005577772 -0.01333719 -0.002453067 
-0.007915471 -0.001825364 -0.007804911 
-0.005638708 0.02184582 -0.003924121 
-0.01288827 -0.01198717 -0.0118819 
0.02600318 0.006395686 0.003766341 
-0.004696903 0.004636739 -0.01013355 
0.007733247 0.0136861 -0.002761221 
0.005875958 0.005614829 -0.00754086 
0.007860859 -0.01941807 -0.01567225 
-0.002015475 0.01442459 0.00568583 
-0.0159211 0.0004054449 -0.003255019 
0.01609093 0.01025402 0.01166614 
-0.02246472 -0.0003812723 0.01046044 
-0.01306659 -0.0125148 -0.01622989 
0.01150974 0.001183204 -0.00117479 
-0.01636992 0.01932361 0.00828972 
-0.008195869 -0.01440111 0.01206503 
-0.01031154 0.01825081 -0.009031143 
0.009971208 -0.002663982 -0.00409085 
-0.02249723 -0.01577594 -0.004254266 
-0.03019939 0.02905715 -0.02439667 
0.01048379 0.003809288 -0.003269799 
0.009231105 0.01314335 0.00388473 
0.003254507 0.007134903 -0.009874029 
-0.0006914246 -0.006335828 0.002130524 
-5.152271E-05 0.005216292 -0.006723228 
0.004896133 -0.007230916 0.007773711 
0.0002174132 0.01918772 0.01060803 
0.004094945 -0.01018875 0.03349285 
0.01862757 -0.00129646 -0.005530084 
0.02478024 -0.01178255 0.01146235 
0.02211215 -0.005592178 -0.01244486 
0.0228163 -0.0002301922 0.0003778366 
0.003003639 0.009557531 -0.005118648 
-0.005079403 0.008435763 0.002277602 
0.001758799 -0.01327789 0.01541099 
-0.009248855 0.01535088 0.009876993 
0.01177205 0.001616836 -0.0007316139 
0.0231763 0.01221281 -0.017137 
0.001865989 0.007404265 0.009077447 
-0.004275986 -0.01471365 -0.008141185 
0.004247725 0.01206931 0.01765051 
-0.00300964 -0.002219281 0.001156923 
0.001994665 -0.0114864 -0.006079524 
0.0007349289 0.009656931 0.01001274 
0.00399779 0.007419188 -0.009414314 
-0.01770179 -0.0009042477 -0.00192798 
0.03113888 0.01053105 0.003629684 
-0.004344379 -0.003848341 0.002379619 
0.006411721 -0.005092241 0.01158282 
-0.02931559 -0.006745813 -0.0001951563 
0.0001238704 -0.01483364 0.02921654 
0.001980098 0.007892865 -0.00281077 
0.008254702 -0.003420766 0.01519546 
-0.004687727 -0.01806124 -0.002572393 
-0.00172544 0.002755116 -0.003807688 
0.002369238 -0.01887235 0.01546135 
-0.006732237 -0.01279457 0.003532715 
0.003271427 -0.01439732 0.006572804 
0.01149697 -0.008586892 0.005385337 
0.003855417 -0.008493639 -0.005803911 
0.009397697 -0.002561952 0.006678845 
-0.002920486 0.01290139 -0.003945208 
0.0002253287 -0.0002166877 0.003906213 
0.02005267 -0.01256406 0.01749087 
-0.001936565 -0.0009205774 0.002329167 
-0.001390348 -0.01302295 0.02979162 
-0.01028136 0.003234381 -0.001951516 
-0.005433064 -0.009313245 -0.01046264 
-0.008472274 -0.003589925 0.02088572 
-0.005022694 -0.007602488 -0.01343876 
-0.02390359 -0.004102602 -0.006934729 
-0.003842829 0.0001004111 -0.01087178 
-0.003040291 -0.008429802 -0.006867444 
-0.01095809 0.00160504 0.01040012 
-0.001254658 -0.01264786 0.01263679 
0.002662546 -0.01990698 0.01575848 
-0.003338408 0.00695391 -0.005259497 
-0.003265626 0.002271339 -0.005829943 
-0.01844624 -0.003525537 0.01075155 
0.00156776 0.01180805 0.003081819 
-0.00371893 -0.00562774 -0.006686543 
1.707302E-05 -0.006033506 -0.006907513 
-0.001070556 -0.009701885 0.00623555 
-0.004107739 -0.005019326 0.009516143 
0.007499174 0.002711213 0.01999611 
-0.0004677391 -0.004571217 -0.003032209 
0.001721197 0.003377866 0.002462786 
0.001691248 -0.001135484 -0.001388106 
-0.02009924 -0.01886273 -0.003679938 
0.007129285 -0.005350738 -0.002930054 
0.009136294 -0.002394842 -0.001012462 
-0.001736908 0.01046431 0.002293507 
-0.0003582529 -0.02917472 0.01024862 
-0.00671857 -0.01197063 0.01202975 
0.0008186512 0.006244935 0.01066308 
-0.003646858 -0.008672013 0.006660964 
0.01069602 0.01075246 -0.004202463 
-0.02194104 -0.02292449 -0.005043697 
0.0009720951 0.02297173 -0.008399164 
-0.01745666 -0.003614671 -0.008747421 
0.003149316 -0.00508901 0.01081541 
-0.01581177 0.0004267129 0.013745 
0.003314668 -0.003238861 0.003725705 
-0.008876025 -0.01020643 -0.002681518 
0.005934144 0.005737468 0.001601993 
0.005197816 0.01436703 -0.003173042 
0.007262424 -0.004319774 0.0003544487 
0.01088927 0.01029765 -0.003467793 
-0.0007844163 -0.006493463 0.01187592 
-0.01350134 -0.002691054 -0.006978192 
0.001906861 0.002195922 0.003557549 
-0.008808029 -0.007995305 0.009386555 
-0.004134021 -0.0061525 0.00323151 
-0.004777797 0.009262625 -0.009057898 
0.008641618 0.00507194 0.004511079 
0.003423023 -0.009197072 -0.018646 
-0.01667794 -0.002314358 -0.01643095 
0.003318217 0.0004969098 -0.004255219 
0.01640133 -0.01281397 -0.01120983 
0.005098147 0.003609082 0.002470819 
-0.004914277 0.00548426 -0.01570974 
-0.01031668 0.0111996 -0.01625884 
0.004022548 -0.02201802 -0.0005402401 
-0.02136169 -0.00933598 -0.00587573 
0.001726 -0.01071129 -0.006386955 
0.00566652 0.00734726 -0.001234273 
0.009530489 0.006177303 0.02002736 
-0.0003997532 0.00307541 0.008763022 
0.001120664 0.006562731 -0.00185775 
0.002877291 -0.01132835 0.00547351 
-0.007722882 -0.01036265 0.007178324 
-0.009138619 -0.01430086 0.0105199 
0.01991704 -0.01187809 0.01898155 
0.02681795 0.004235051 -0.001327233 
-0.008979376 -0.001923047 0.007918734 
0.02430044 -0.01533526 0.001609788 
0.01953425 0.02481587 0.00964536 
0.001764107 0.02523737 0.02446564 
0.01205909 0.004725244 -0.005071659 
-0.02504844 0.008504629 -0.02856545 
-0.002479061 0.01608524 0.004616531 
-0.008373592 0.009740315 0.002496175 
0.002278772 -0.007412158 0.008930297 
0.00465877 0.00171158 -0.005333491 
0.00460022 -0.01577195 -0.002860459 
0.02245191 -0.02636265 -0.01249873 
-0.001533975 0.002226576 0.007052489 
-0.003340786 0.01606685 0.000825677 
-0.01280865 -0.0308554 0.003482075 
0.005054187 0.01522156 0.01994711 
0.02162851 0.0177219 0.001947369 
0.01028573 0.02418327 0.00576892 
-0.002351317 -0.006010788 0.00158548 
0.008533135 0.01822718 0.009240163 
0.002006306 0.0006068624 0.005805458 
0.02157297 0.0228204 -0.003698016 
-0.005635402 0.002338642 -0.002751715 
-0.007707085 -0.008332898 -0.007539627 
-0.003806168 -0.01147254 -0.004838381 
0.003955461 0.007589138 -0.0001554703 
0.003723207 0.01780494 0.01476784 
-0.01381769 0.01090792 0.002465538 
-0.01856812 -0.00497547 -0.002099839 
-0.005349229 -0.003257783 0.00239012 
-0.007904341 0.00476682 0.008576249 
0.008789798 0.0005192126 0.008370017 
-0.001333842 -0.01757301 -0.0003734506 
0.008150481 -0.01020647 0.006833198 
-0.003994495 -0.008543218 0.00154459 
0.003475912 -0.006053582 0.000681951 
0.006836093 -0.002314976 -0.002783838 
0.006970412 0.01144651 0.00324924 
0.009685418 0.0004947591 -0.01012812 
0.002173683 0.01918761 0.006856152 
0.004949127 -0.01848616 -0.02211491 
0.01464274 0.008428944 0.01785115 
-0.001172264 0.01027979 0.01735297 
0.006909015 0.007890038 -0.01859141 
-0.0132799 -0.0003969516 0.009193474 
-0.01015774 0.02815534 0.01148302 
0.003176381 -0.008816391 0.002430305 
-0.01783708 0.0140006 -0.002232399 
-0.004412063 0.00574484 0.006653362 
0.01426666 -0.0135088 -0.00211921 
-0.003479042 -0.007458067 0.00487319 
-0.006274877 -0.0193444 0.001851671 
-0.009717426 -0.01229448 0.005873878 
0.01834463 0.02831551 -0.02010515 
0.003339373 0.006795333 0.004220628 
-0.02880047 0.00756315 -0.01378539 
-0.01186628 0.003797549 -0.002848016 
-0.0004281317 0.008840089 0.00337715 
0.01003539 0.002479526 0.001412983 
-0.006783591 -0.004553897 0.01001712 
0.004573087 0.01010475 0.007689958 
-0.001440583 0.01980036 -0.001976804 
0.01473932 0.01978512 -0.0008477078 
-0.00263635 -0.002699747 0.0005588772 
-0.008570894 -0.0172255 -0.002341606 
0.02210785 0.003652283 -0.001859975 
0.02138755 -0.005427496 0.008795598 
-0.01109592 -0.004116413 -0.009943514 
0.002410847 -0.0008979234 -0.004460798 
-0.01096892 -0.004535949 -0.01876702 
0.0005341593 -0.002117569 0.003920639 
0.005019143 0.01490512 0.005026144 
-0.001118578 0.01307825 0.002450625 
0.004211751 -0.00687611 0.0151953 
0.0004813763 -0.01187361 0.009257933 
-0.0008088044 0.02025153 0.004034825 
0.01788074 -0.02080507 -0.003985222 
0.006960031 -0.001898287 0.002829228 
0.01603893 -0.006950718 0.004052713 
0.01017857 0.01413752 -0.00431886 
0.003908169 0.01642569 -0.01403575 
0.0006888445 -0.0006189419 -0.009948641 
0.00778893 -0.006149703 -0.003301682 
-0.01013723 -0.0200897 -0.02667527 
0.007546777 0.00758167 -0.001416546 
-0.007753687 0.02189211 -0.00424277 
-0.03593552 0.01952334 -0.01140198 
-0.004128041 -0.00236032 -0.002021976 
-0.01361099 0.01304436 0.005611821 
-0.0004952809 -0.0002897602 -0.009157703 
0.01640235 0.02040485 -0.008238991 
0.01297489 -0.01353734 -0.006846317 
-0.004879876 -0.01549689 -0.01241413 
-0.001840989 0.0102639 -0.01251163 
0.008849932 0.01138591 -0.01021631 
0.0233641 0.002353754 -0.0193436 
0.003058298 0.002256023 0.007053797 
0.006194255 0.02809037 0.02211881 
-0.001985492 0.01698003 0.01041383 
0.0001254648 -0.0116236 0.008805946 
-0.01670688 0.01134404 -0.01197259 
-0.02782793 -0.00426746 -0.006446379 
0.002225648 -0.005583256 0.004576056 
-0.0103168 0.01716041 -0.007237367 
-0.008692051 -0.0007570838 0.00192834 
-0.0001734031 0.01120932 -0.009019253 
-0.005216872 0.006719926 -0.003403729 
0.00895616 0.03042409 0.01214614 
-0.01748595 -0.01032448 -0.02198537 
-0.007217692 0.01987899 -0.004599533 
-0.003176321 -0.0002409305 0.007012883 
-0.003473173 -0.00550313 0.00752617 
0.0002337376 -0.01170068 0.004740431 
-0.00805102 0.01052001 0.0001815771 
-0.001767705 0.004270158 0.009033475 
0.005086181 0.002027587 0.002910001 
0.009712031 0.008410449 -0.002570778 
-0.00280699 -0.008992632 -0.001254801 
-0.008429495 0.01360999 0.004098606 
0.003145493 -0.005654749 -0.002695242 
-0.007104367 -0.01253295 0.006571519 
0.001865558 -0.02227394 0.01336117 
-5.264663E-05 0.02873191 0.01656317 
0.004223505 -0.008417287 0.002590196 
0.006277041 -0.007424607 -0.003148674 
0.002631688 0.008663161 0.007482746 
0.009712914 -0.001900184 0.01855057 
0.01550658 0.002066409 -0.00853817 
0.001766678 0.001267145 0.006780834 
0.0004614909 -0.001272444 -0.007356988 
0.0006997467 -0.003876027 0.0001645384 
-0.01180056 -0.010183 -0.01665214 
-0.009048491 0.003302816 -0.001399623 
0.01237406 -0.001702126 0.002010592 
0.001883899 -0.008078123 -0.01117495 
0.004613696 -0.01174075 -0.01711695 
-0.01393891 -0.01696896 0.0001613581 
-0.004031861 -0.002942845 -0.02679093 
0.02827046 0.01840514 0.004690415 
-0.04104327 -0.01638578 0.002356652 
-0.01767926 -0.007027712 0.004278768 
0.007160407 0.006063627 0.0008941779 
-0.006942933 0.01441341 0.003035479 
-0.008312132 0.003387056 0.01790154 
0.007840562 -0.007567937 -0.003459165 
-0.005703284 -0.007148292 0.006802786 
0.006261335 -0.003208981 -0.006765495 
0.008963374 -0.01386186 0.004048016 
0.02122901 0.006425099 0.0009645463 
0.0121332 -0.01289695 0.003006673 
-0.001859899 0.01770331 -0.005987893 
-0.005346247 0.002660093 -0.0105849 
0.01458677 0.01181429 -0.0001822668 
-0.002009226 0.0011529 0.006480716 
0.003349613 -0.0109984 0.02026222 
0.007205928 -0.002393127 0.007990221 
-0.003626853 0.01226297 0.005110736 
0.004993262 0.01032858 -0.00314554 
0.004961517 0.01148003 -0.005859836 
0.009050129 0.01142606 -0.00666062 
0.01539028 -0.006353638 0.005799444 
-0.001716801 -0.005950745 0.007358394 
0.01358593 -0.01565201 -0.009217752 
-0.01145326 0.01178227 0.03907513 
-0.02361197 -0.01910248 0.02506009 
0.005658089 -0.006407116 -0.007033585 
-0.03131823 0.005530619 -0.007373645 
-0.005950795 -0.02129205 0.01353363 
-0.02377374 -0.008696865 0.002060451 
0.01288627 -0.004762752 -0.006516173 
-0.0004287013 -0.006569363 -0.004461871 
-0.002377619 0.002774542 -0.001653133 
-0.00138988 -0.009940039 -0.008021209 
-0.01628958 0.001765704 0.01750033 
0.003222744 0.02413943 0.008415438 
-0.009022051 -0.009037001 0.01060972 
-0.008191238 -0.002987086 0.0003154198 
-0.02915345 -0.006045713 -0.001310629 
0.02057548 -0.02265622 -0.01429286 
0.004989283 0.005399496 0.02749233 
-0.004923099 -0.01168338 0.01776641 
0.01035073 0.008793397 0.03323627 
-0.00487858 0.01701654 -0.001127758 
-0.01929875 0.001377445 -0.01349322 
-0.007586896 0.006469843 0.01605931 
-0.0171612 -0.01868068 -0.01000456 
-0.01753852 0.007149332 -0.00588599 
-0.003796082 0.007337925 0.002538782 
-0.01585814 -0.009235913 -0.0183059 
0.01198751 -0.01335608 -0.001018388 
0.01404465 0.008941837 -0.002945747 
-0.02523026 -0.01006448 0.009155677 
-0.01030472 0.006582946 0.01068066 
-0.008069483 -0.002852394 -0.004137931 
0.008156349 0.005013517 0.00106978 
0.005512547 -0.0003282898 -0.0128031 
0.01704603 -0.003331375 -0.01101474 
-0.02666614 0.005502644 0.01546385 
-0.01925541 0.01504319 0.004461306 
0.02087735 -0.02443575 0.01162834 
-0.001745899 -0.00521979 0.00316384 
0.0008561796 -0.02150573 0.0001563216 
-0.0005873459 -0.01141557 -0.009990334 
-0.005575587 -0.006940421 -0.004497827 
-0.0233724 -0.005112303 0.03329616 
-0.0128331 -0.01177625 -0.002869553 
0.007556338 -0.009035314 0.008028584 
-0.01531287 0.001844143 -0.01988907 
-0.003648044 0.0005630984 0.002938852 
0.001882631 -0.02164885 0.002434283 
-0.005545408 -0.006577184 0.01888092 
-0.007003899 -0.007894916 0.005129322 
0.0102748 0.001777909 0.03953213 
-0.006823738 0.01180858 0.01328414 
-0.02335028 0.007919939 0.003627829 
-0.001415593 -0.005925442 -0.01893662 
0.01196407 -0.002410713 -0.002275654 
0.01711731 0.002481003 0.009508181 
0.0003886638 -0.006573383 0.009969884 
-0.008709921 -0.002242604 0.00392752 
-0.03177926 0.03651815 0.003176874 
-0.02044901 -0.006914077 0.006178448 
0.008962356 0.01034896 -0.004006369 
0.002678719 -0.0136779 0.003854159 
0.002028325 0.02908249 0.02193184 
-0.01077928 -0.01117184 -0.01128632 
0.003093307 -0.008973483 -0.01942223 
-0.00914459 0.01458368 0.01795751 
-0.002919731 0.006703895 0.002285888 
0.02146012 0.01794556 0.02656235 
0.02481719 0.002103705 -0.002647962 
0.00752062 -0.0003836049 0.01092154 
-0.009849962 -0.01855021 0.002275878 
-0.004606876 0.006279972 0.0168286 
0.01569366 -0.02517249 0.02780839 
0.02293912 -0.01047519 0.001894817 
0.01667829 -2.005975E-05 0.04354646 
-0.002387642 -0.001377291 0.01109782 
-0.003811644 -0.009497407 0.005171993 
0.01098642 0.023231 -0.002188669 
0.009300387 0.008807479 0.006604735 
0.003986137 0.00738092 0.005362331 
-0.02561384 0.01321455 -0.01740061 
0.02275617 -0.01672641 0.01484236 
-0.008692259 0.002789538 -0.006365591 
0.01380277 -0.006685602 -0.001740473 
-0.01862849 0.01358832 0.0169637 
0.006965124 0.01997583 -0.001334022 
0.01390299 -0.007953591 -0.0008547644 
-0.008001707 0.0288134 0.01685462 
-0.004426291 0.01441856 0.01645224 
-0.00678408 0.004505429 -0.01419353 
-0.007899159 0.01092714 -0.00533035 
0.01035739 -0.003349942 0.0004031292 
0.02602202 -0.005650938 0.01736871 
-0.02433998 -0.001327935 -0.00265068 
0.01363311 -0.004731068 0.0322343 
-0.003214736 -0.007100163 -0.00557654 
0.00515803 -0.006612728 0.003879413 
-0.006208391 0.005024021 0.009254961 
-0.01673021 0.003742695 0.01385475 
0.03915936 0.01640187 0.02796344 
-0.01409668 -0.01657181 0.02001231 
0.008351998 -0.002353693 -0.007033952 
0.001034083 0.01097178 -0.01274309 
-0.00116077 0.005494476 0.008521833 
-0.005378173 -0.002687798 -0.001020652 
0.02502093 0.01113888 -0.01928644 
0.01506312 0.008429892 -0.01454177 
0.007754558 -0.01213062 0.003339114 
-0.003259896 0.01505585 0.0120141 
-5.079628E-05 -0.008498969 -0.003929623 
-0.003724437 -0.01068966 0.01046134 
-0.02210884 0.03088315 0.003238424 
0.007295971 -0.003360316 -0.03342842 
-0.003432325 -0.01125629 -0.005496392 
-0.005186236 -0.003788472 -0.002746155 
0.01549976 -0.007661331 0.007441102 
-0.004528015 0.02613155 -0.002738607 
0.008211557 -2.924782E-05 -0.007887764 
-0.001031138 -0.0008623484 -0.01351709 
0.001971405 0.00570927 -0.02123811 
0.0006669495 0.008137229 0.01524702 
-0.0128803 0.002062419 0.0139457 
-0.01938202 -0.002084685 0.02097929 
0.006702184 0.00739461 -0.001133057 
0.01679131 -0.01110066 0.01070893 
0.005466857 -0.008085784 0.0008637863 
-0.007623331 0.008057596 0.03924022 
-0.0009617012 0.005296327 0.005727308 
-0.0117017 -0.01976728 -0.004842576 
-0.005990249 0.02155793 0.01566607 
-0.003537108 -0.006719919 0.007759824 
0.004606176 -0.001054822 0.006366726 
-0.008738578 -0.005241395 0.001231631 
-0.004249788 -0.01307675 0.005622685 
0.007315814 0.01083195 -0.007304589 
-0.0002660917 -0.01051794 0.004919797 
-0.01012884 0.008186376 0.009684906 
-0.01343967 -0.0003797984 0.003311316 
-0.007802458 0.01069213 0.03396093 
-0.01126175 -0.005427253 0.001175273 
-0.006431127 -0.004489086 0.00833895 
-0.009274733 -0.01473107 0.003804764 
-0.01847385 0.01899198 0.01052886 
0.004739179 -0.003621955 -0.02460102 
0.01352686 -0.01500467 0.008764884 
-0.003639255 0.005568077 -0.0009627115 
0.0004137477 -0.01342722 0.0006353842 
0.008631661 0.01209559 -0.0003246669 
-0.005762961 -0.003269396 -0.005510533 
-0.007378766 -0.0002697831 0.01034765 
-0.005953986 -0.009163048 -0.0001417523 
-0.0009956924 0.01910589 -0.01375785 
0.002114983 0.006093455 0.0009780347 
0.03038546 1.322169E-05 -0.01284808 
0.0132988 0.007566435 -0.007575902 
-0.007568924 -0.02257707 -0.002949108 
0.005895145 0.001307377 0.003273006 
-0.004212258 0.01216451 -0.002965149 
0.02702079 0.004435356 0.02241714 
0.01389011 -0.02094574 -0.003773457 
-0.00027611 0.004585976 -0.009005018 
-0.02129463 0.02503924 0.0432814 
0.00276652 -0.005593911 0.0002672184 
0.02837678 -0.00488457 -0.009190398 
0.007388632 0.01205832 -0.003443588 
0.007221205 0.01048796 -0.0147516 
-0.003902819 0.002103901 0.0001330819 
0.01098229 0.001071936 -0.008807863 
0.01110401 0.0004828992 -0.006565987 
0.01000941 -0.005531834 0.001415219 
0.002462696 0.0338759 -0.01042398 
0.009464096 0.002559512 0.01899223 
0.004337913 0.007787755 -0.003172257 
0.008625757 0.008981868 0.01870219 
-0.004165302 0.0125379 -0.006043779 
0.005686927 0.00761947 -0.01526307 
-0.001807966 0.003498236 0.002915961 
0.0103066 0.000498501 0.01008433 
0.01057253 0.004871362 -0.002390494 
-0.00276727 0.004541562 -0.007679093 
-0.0003618735 -0.007221849 -0.006390815 
0.004371911 -0.008140789 -0.0006957565 
-0.003790415 -0.01208354 0.0005080528 
0.007017024 0.02536813 0.004113079 
0.001727277 -0.006146161 -0.0004859963 
0.005562836 -0.01302488 -0.0006061638 
-0.01222384 -0.01564757 0.01478254 
0.00108968 0.01280356 0.02365479 
-0.007462513 0.004340671 0.004090446 
0.002423283 -0.0166539 0.006917131 
0.01476595 0.01691767 -0.002640827 
0.03861495 0.01653588 -0.005922131 
0.02562114 0.03383666 -0.001480469 
0.001973608 -0.01324755 0.002860529 
-0.004870162 -0.01147042 -0.003334123 
0.006181837 -0.007342134 0.002103128 
-0.009871031 0.01416023 -0.002791669 
0.01709085 -0.001428592 0.01166166 
0.007468959 0.0231994 0.001802797 
0.00491116 0.01522648 -0.01242607 
0.00501862 0.00164594 0.004843342 
0.003935405 -0.001524984 -0.009718204 
0.004800377 -0.01195985 0.01364933 
-0.0004923158 0.003165972 -0.004982308 
-0.009289767 0.01857327 0.008890104 
0.008555286 -0.004049388 -0.002045823 
0.01718709 0.005278883 0.001197147 
0.01168264 0.004883604 -0.00111641 
-0.006055699 0.0007726916 0.007200257 
-0.008631417 -0.02435462 -0.001682113 
-0.01635227 -0.003747079 0.01286588 
-0.0279156 0.01603748 0.00031866 
-0.01659384 -0.006806446 0.01398743 
-0.007666477 0.003581083 -7.060562E-05 
0.0007523075 0.0118798 -0.00304833 
0.01060805 0.003818335 -0.005029523 
-0.008610659 0.006522492 -0.007080219 
0.0363043 -0.005071858 0.01597747 
-0.001981348 0.001765505 -0.004304837 
0.002222467 0.006542892 0.001106265 
0.009868243 -0.002688692 -0.001304187 
-0.006774261 0.0009873371 -0.001603388 
0.004062264 0.01118425 -0.007537084 
0.006857915 0.01098024 0.005093622 
0.004690611 -0.009652511 0.001425132 
0.003285207 0.01153023 0.0009836678 
-0.008017469 0.00247088 -0.0001429035 
-0.01696732 -0.01502419 -0.001353651 
0.0134459 -0.0108311 0.02072523 
-0.007309515 0.005941578 -0.003957549 
-0.01155645 0.01321163 -0.003023143 
0.0245176 -0.01274717 0.0007385673 
-0.01169538 -0.01481137 0.003706815 
0.004946862 -0.01529989 -0.00890103 
0.01475826 -0.005553972 0.01988228 
-0.01047699 0.00926633 0.004718276 
-0.01189544 0.01176348 -0.0066427 
-0.005759933 0.01531035 -0.00702769 
-0.01071138 -0.01294636 0.00705867 
-0.003693456 -0.004894835 -0.004448358 
-0.01462094 -0.007954313 -0.00414435 
-0.01123416 0.002233971 0.004455978 
0.001453705 0.02867621 0.005826244 
0.007207025 0.009342868 0.009170814 
0.008723156 -0.004218074 0.00143141 
0.0293111 0.007303661 -0.0002264292 
0.003499609 0.009809511 -0.0103932 
0.006091039 0.01334259 -0.014505 
0.00834921 -0.001071588 0.001510342 
8.356624E-05 -0.006745965 0.01182767 
0.008098335 -0.005363966 0.003228667 
0.006214822 -0.002750153 0.01572286 
0.0002172162 0.01549703 0.01164086 
0.01383454 -0.002656323 -0.006522858 
-0.008144486 0.009229281 -0.00802095 
-0.004039847 -0.005096098 -0.01747524 
-0.008774175 -0.001626227 0.002943525 
0.001924284 0.01287172 0.00339578 
-0.006998326 0.001403424 0.003670932 
0.0004130238 -0.0127796 0.01957187 
-0.004684696 -0.009518923 0.002907627 
-0.007859746 0.0005251978 0.005665783 
0.006336099 -0.001036822 0.00302314 
-0.003814662 -0.01758148 0.001153884 
0.0110262 -0.01718391 0.009158663 
-0.01551349 -0.01505125 -0.0008902749 
-0.008701923 0.01049534 -0.002515761 
0.009370659 0.005590612 -0.002953276 
-0.0003178422 0.01379855 -0.007508047 
0.007057584 0.01043825 -0.009185221 
-0.008344669 -0.006907876 -0.0002719423 
-0.001592523 -0.009408287 -0.004420493 
-0.01703813 -0.00480074 -0.008336606 
0.000153386 0.0007383151 0.008059067 
-0.02026911 0.0088432 0.005642182 
0.01012059 -0.00182304 -0.0001220706 
0.003991542 0.02413957 0.01151445 
0.01600827 -0.0136346 -0.01035766 
-0.007366352 0.007275521 0.007144287 
