HahaScaling (Scaling Vectors):
-1.379802 -2.088257 -1.149961
-1.353159 -3.111497 -2.129695
-1.17489 -2.166124 -1.22942
-1.268163 -3.641601 -0.5462817
-1.856295 -1.858424 -0.2838258
-0.9036762 -2.636396 -1.679215
-0.7151759 -2.321414 -0.2695565
-1.725883 -2.239826 0.09180845
-0.7315951 -2.604148 -1.29423
0.06357819 -2.878397 -1.33303
-2.390139 -2.95082 -0.7341768
-0.6410863 -3.401295 -2.731405
0.1000365 -2.48896 -2.110962
-1.512722 -2.480667 -0.2486034
0.9856452 -2.115858 -1.462041
0.09014495 -2.440809 -1.288658
-0.8717141 -2.124202 -0.9932196
-0.8173678 -2.865368 -1.451613
-1.229144 -0.94749 -1.22766
-0.9179249 -2.449999 -0.3834893
-0.9830461 -2.132683 -1.120035
-0.8461778 -2.10281 -0.2019728
-0.8251661 -2.570199 -0.5025834
-1.332411 -1.714071 -0.5779278
-1.908106 -1.396981 -0.8033697
-0.6195969 -1.77863 -1.300107
-2.100206 -1.999381 -0.3156668
-0.9422012 -2.557731 -0.5880899
-1.259718 -2.641461 -0.5220865
-1.605355 -2.929199 -0.6573256
-1.289258 -2.890481 -0.6868206
-2.132263 -2.393135 -0.008489916
-1.651275 -2.524822 -0.739283
-1.176443 -1.986663 -0.8649035
-0.7580162 -1.190837 -1.456358
-1.592558 -1.809777 -0.8522316
-0.286109 -2.811544 -1.524605
-2.703104 -2.800694 -0.8155957
-0.1257762 -2.871525 -1.756474
-0.6272377 -1.951956 -1.418938
-0.4614519 -2.959213 -1.158422
-1.250841 -2.766905 -1.651632
-1.316619 -2.240665 -0.921604
-2.19541 -2.85143 -0.4723434
-1.723955 -2.79913 -1.736384
-0.5351049 -2.545259 -1.357041
-0.959522 -2.118997 -1.247691
-0.8711218 -1.976552 -0.9388203
-0.8640172 -1.574524 -0.71113
-1.145317 -1.960958 -1.005665
-0.7964312 -2.002838 -0.6988043
-1.688447 -3.060617 -1.346494
-1.641147 -2.548808 -1.457165
-1.432609 -1.728796 -0.817992
-1.136894 -2.150735 -1.105697
-1.581921 -2.878497 -1.244723
-1.915563 -2.895708 -0.8448464
-0.8055483 -3.094524 -1.080234
-2.060977 -2.861033 -1.465126
-0.8885486 -2.949836 -1.110308
-1.004209 -2.551445 -0.6848265
-1.096943 -2.453231 -0.9866948
-1.652729 -2.659191 -0.5412262
-1.627573 -2.013605 -0.6001092
-0.1584047 -1.21408 -0.479571
-1.036438 -2.24021 -1.072639
-1.140567 -1.644261 -0.4192798
-2.054989 -2.760343 -1.574116
-1.218771 -2.282201 -1.247444
-1.5839 -2.70512 -0.328189
-1.522996 -2.475345 -1.439849
-1.540634 -2.307195 -0.1932101
-2.155595 -2.602432 -0.1106571
-1.146065 -1.954453 -0.5995857
-1.198624 -2.551554 -1.367866
-1.993544 -2.647667 -1.820408
-1.628553 -1.970765 -1.087456
-1.306637 -2.816477 -0.9704064
-1.166047 -2.119066 -1.11648
-1.253664 -1.495052 -1.189442
-1.683102 -1.828264 -0.5226865
-0.2891092 -1.957629 -1.17001
-0.6762504 -2.614414 -0.7522519
-1.347234 -2.41339 -1.275345
-1.035229 -1.975974 -1.358228
-0.3025374 -2.260805 -0.2989662
-1.30938 -2.013317 -1.498791
-1.41414 -2.506427 -1.212971
-2.064893 -2.270867 -1.941499
-1.156289 -1.934485 -1.1231
-2.730269 -3.566586 -1.450294
-1.399138 -1.632876 -1.411605
-1.118132 -3.042442 -0.8688845
-1.844334 -2.892401 -1.494078
-0.6209791 -2.040899 -1.184808
-1.795889 -2.629091 -0.8295472
-1.857722 -2.283834 -1.507263
-0.1049992 -1.345728 0.03503589
-1.64633 -2.393888 -1.531652
-0.4022016 -2.335003 -0.5871465
-0.6664636 -1.440625 -0.3371803
-1.533047 -1.82111 -0.6435471
-0.8616787 -2.076629 -0.4112477
-0.9743153 -2.057027 -0.3845203
-1.200926 -2.780488 -1.236174
-1.300967 -3.171671 -0.8478903
-1.522934 -1.874951 -0.2961541
-0.6698176 -1.999918 -0.4177266
-1.093449 -2.324797 -1.928105
-0.8384121 -2.347942 -1.778886
-0.2567108 -2.902293 -1.18918
-1.032668 -1.720193 0.4372797
-0.5628463 -1.832075 -0.3555563
0.4191968 -2.700394 -1.654749
-0.7663031 -1.759101 -0.8336893
-2.478199 -2.93848 -1.874278
-1.249403 -3.084613 -0.8426226
-0.9728904 -2.054033 -0.950337
0.7564712 -1.93155 -1.897588
-0.9499059 -2.287881 -1.332158
-1.478412 -3.086569 -0.7503314
-1.212024 -2.170246 -0.3674695
-2.045126 -1.949202 -1.225105
-1.591261 -1.82108 -1.835957
-2.059021 -1.694126 -1.103609
-0.8034786 -1.566161 -1.20158
-0.3751532 -2.559369 -1.297419
-1.691345 -3.189857 -0.2073817
-1.914711 -3.07044 -1.738007
-1.083858 -3.163083 -0.1911913
-0.5835462 -3.017891 -1.767296
-1.91983 -3.048479 -1.255417
-0.9619106 -2.478063 -1.670913
-1.324541 -2.760295 -2.156149
-0.8282517 -3.000249 -1.409304
-2.248461 -2.869194 -2.257653
-0.3279299 -2.748347 -0.8991877
-1.069068 -2.257126 -1.017971
-1.497561 -2.399431 -0.6863751
-2.457962 -3.300967 -1.472299
-1.762842 -3.159161 -1.092595
-1.309223 -3.296735 -1.132892
-2.292427 -4.230819 -1.741882
-2.249348 -4.497504 -2.786026
-1.380213 -3.456573 -1.247624
-1.531743 -3.198299 -1.385628
-1.156836 -1.902239 -1.150862
-2.879992 -4.192663 -1.977017
-2.744556 -3.662227 -1.917211
-1.449437 -2.906126 -2.179402
-1.550013 -2.718799 -1.976524
-1.565235 -1.584346 -0.1889276
-0.7920003 -2.604614 -1.294597
-1.640553 -3.625514 -1.178615
-1.763865 -3.430788 -2.289456
-0.562853 -1.896078 -1.225137
-0.9764354 -2.437361 -2.034427
-1.00854 -2.078902 -0.1527261
-0.97936 -3.040493 -1.135554
-1.846021 -2.515753 -0.6785936
-1.678445 -2.181274 -1.454497
-2.33707 -3.945441 -2.371586
-2.352404 -3.532256 -2.06292
-2.185372 -2.838619 -2.190774
-1.049988 -3.005269 -1.710654
-1.973361 -2.374397 -1.073952
-1.798842 -2.71959 -1.957388
-1.638663 -2.541082 -1.565645
-1.287532 -2.35608 -0.5989426
-0.8611724 -2.710827 -1.765625
-0.3793153 -2.377376 0.4462537
-0.4525279 -2.439485 0.1253349
-1.30641 -2.392037 -1.374996
-0.6417925 -2.755656 -0.6879759
-1.553533 -2.766971 -2.45223
-2.382186 -3.785125 -1.85083
-1.388447 -2.548929 -2.380794
-1.904077 -3.091649 -0.7764659
-1.468132 -3.303911 -0.7583898
-1.72088 -3.651631 -0.8106775
-1.994907 -3.863218 -2.592203
-1.908135 -2.211257 -1.287196
-0.6375805 -1.500964 -1.099629
-0.1508117 -2.095154 -0.6644616
-0.4319657 -1.92618 -0.4031699
-0.970042 -2.332202 -1.147373
-0.0971491 -2.05045 -1.206472
-0.5434482 -2.164103 -1.310274
-2.510485 -4.330615 -2.033341
-0.8405341 -3.128133 -2.292369
-1.009983 -1.758881 -1.466181
-0.2612877 -3.06833 -0.4951616
-0.6895114 -2.959255 -0.2190642
-0.4242817 -2.773222 -1.671166
-1.075704 -1.772809 -1.757005
-1.042753 -1.908488 -0.7237179
-0.354193 -2.732605 -1.420308
-1.560628 -2.356434 -0.9156906
-1.338028 -2.554088 -1.513673
-0.3509104 -2.380546 -1.450889
-1.276719 -2.161325 -1.358754
-1.529141 -2.515857 -1.191799
-2.252282 -2.842299 -1.486896
-1.732885 -2.652723 -1.329076
-1.735628 -2.415394 -0.7361499
-1.424886 -2.193943 -1.023853
-0.5195171 -2.350177 -1.619112
-1.222574 -2.376031 -1.853565
-2.003894 -2.493228 -1.579474
-1.368925 -2.271058 -1.190747
-1.755138 -1.919172 -1.136172
-1.096279 -1.937654 -1.428845
-1.120693 -2.366522 -1.146337
-0.8037163 -1.903546 -1.776087
-1.385349 -2.02792 -0.743565
-1.563268 -2.081293 -1.092962
-1.627007 -2.540681 -0.9223648
-1.726154 -2.272226 -0.5158001
-1.393097 -2.51737 -1.28419
-1.007253 -2.477345 -0.8796565
-0.472445 -2.02762 -1.038742
-1.424057 -2.720527 -1.757274
-1.345166 -2.888857 -0.871165
-0.1316479 -1.123664 -0.9656819
-0.3366371 -1.129259 0.09201391
-0.2484912 -2.123805 -0.6937781
-3.032444 -3.923994 -2.794574
-1.347275 -2.775347 -0.6123163
-1.025368 -2.471949 -1.375524
-1.852698 -3.300969 -2.356461
-2.171133 -2.924557 -0.9053311
-2.21992 -2.949447 -2.104369
-0.5074444 -2.988707 -1.131665
-0.9103928 -2.943848 -1.481493
-0.972344 -2.348659 -1.365596
-1.938336 -3.331451 -1.306559
-1.287249 -2.806854 -0.3250051
-0.2385025 -2.440794 -1.735609
-1.962979 -2.082523 -1.238792
0.2112741 -1.510413 -1.830023
-1.245209 -1.770019 -0.5469643
-1.722184 -3.304284 -1.169266
-1.811229 -2.188587 -0.5527523
-1.167461 -2.893228 -0.2481102
-0.7143683 -1.958693 -1.211336
-1.455951 -2.28007 -1.35401
-1.470241 -1.438493 -1.413977
-0.9919029 -1.822752 -1.098308
-1.456739 -2.22101 -0.1114164
-1.695209 -2.189256 -0.9540191
-0.03368095 -3.641054 -0.5039022
-0.4167651 -1.338077 -1.230313
-1.500557 -2.349384 -1.287791
-0.2466205 -2.551295 -0.2763125
-1.136374 -2.259597 -1.242658
-1.616605 -3.153702 -2.229905
-0.4914059 -3.0774 -1.300636
-0.1361161 -2.806242 -0.9733406
-1.105518 -2.075226 -0.6246817
-2.259778 -2.857649 -0.6840273
-0.8581927 -2.662634 -1.206473
-0.3296908 -2.8683 -2.867697
-0.91121 -2.723915 -0.4297622
-1.530902 -2.316226 -0.5533692
-1.003794 -1.78046 -1.108192
-1.32168 -2.782103 -2.025846
-0.3388623 -1.52848 -1.014966
-1.008543 -2.280679 -0.1669714
-2.65922 -3.563477 -1.152888
-1.060341 -2.762797 -1.302134
-0.04532207 -2.42995 -0.515572
0.02991659 -1.781994 -0.9536497
-1.234503 -2.734494 0.1840195
-0.3732792 -2.423904 -0.2200751
0.3029133 -2.514812 -1.465774
-0.8458105 -2.871243 -3.204718
-0.1245791 -2.500252 -1.354632
-0.4706753 -2.582954 -1.757034
-1.598002 -2.272142 -1.031028
-0.7405481 -2.602662 -1.075467
-1.27656 -1.734122 -0.6118302
0.09032998 -1.561838 -1.114464
-1.127944 -2.259337 -0.6519889
-0.3173311 -2.978864 -1.077672
-1.118893 -2.457266 -1.10049
-1.72075 -1.822034 -0.7242345
-0.1775997 -2.305771 -0.4941952
-1.545301 -2.672099 -0.5703204
-2.469388 -3.524733 -1.693085
-0.4057409 -2.461124 -1.509254
-0.01253638 -2.288289 -0.3650284
-1.307251 -2.201859 -1.500067
-1.589557 -2.056775 -0.8797116
-0.6610326 -1.848626 -1.738358
-1.163465 -3.054207 -1.94758
-1.56701 -2.801633 -0.3822202
-0.04325795 -2.598058 -1.331636
-0.5110951 -2.394656 -0.8769181
-0.5961471 -3.020209 -0.6814283
-0.7375885 -1.866506 0.4540784
0.6172258 -2.485625 -1.570705
-1.159318 -2.26707 -1.487319
-0.06006515 -1.812732 -0.5224302
-1.16959 -2.292545 -1.439402
-0.5951143 -2.651744 -0.3231631
-1.500068 -3.691945 -3.718249
-0.9758467 -2.480818 -1.630485
-0.3803796 -2.710771 -1.568744
-1.948062 -1.946174 -1.278988
-1.904666 -2.728347 -1.031788
-2.343196 -2.467841 -1.998694
-2.67195 -3.272763 -0.1064508
-1.73405 -1.809926 -1.444047
-0.935845 -2.275667 -0.5453223
-0.6565087 -1.591282 -2.862976
-0.8667619 -3.095449 -1.331119
-2.557942 -2.740209 -0.2938215
-0.3304831 -1.779861 -0.9613506
-1.094217 -2.318207 -0.1737241
-1.636347 -2.167063 -1.520471
-2.023369 -3.331454 -0.3712097
-0.7835031 -1.741861 0.8187857
-2.504749 -1.467592 -0.9466227
-0.7809766 -3.116259 -0.9515418
-2.49738 -3.994352 -0.5931333
-0.2696532 -3.12691 -2.965339
-1.718389 -3.157555 -0.213994
-1.792832 -2.42814 -1.606802
-0.4664985 -2.234299 -1.107198
-1.323392 -3.144716 -0.8723868
-1.553783 -3.293586 -1.325041
-0.2060913 -2.274618 -0.5142713
-1.236239 -3.149147 -1.437246
-1.177825 -2.374532 -1.146646
1.12126 -2.557658 -1.038892
0.1012828 -2.337812 -0.3547229
-1.264786 -2.225571 -1.176791
-1.007105 -3.250348 -1.064238
-1.66676 -2.943239 -0.9757217
-2.152428 -2.800719 -0.3614067
1.810663 -1.341171 -0.7555817
-1.255428 -3.407117 -1.679765
-0.8492344 -3.482359 -2.435922
-1.813578 -3.231137 -1.26862
-2.661395 -3.379994 -1.509576
-1.809864 -3.506328 -1.535374
-1.643865 -3.250627 -1.574187
-1.081645 -1.887854 -1.210611
-1.147243 -2.19472 -1.451151
-2.928654 -1.91115 0.3168764
-1.590094 -1.599445 -0.9225061
0.200729 -3.233572 -0.6896953
-1.378446 -1.753037 -0.5223248
-1.203173 -1.593955 -1.214468
-1.186995 -1.791214 -0.5719357
-0.5461954 -0.9441673 1.06707
1.504658 -1.896281 -0.5213497
-0.7930037 -1.575038 -0.8404388
-0.2013962 -2.229615 0.1639895
-0.5609896 -1.73701 -0.1177918
-0.242437 -1.815928 0.07281201
-0.3161281 -2.319303 -0.518152
-0.6123906 -2.448924 -0.5314624
-0.8944075 -2.110439 -0.9289101
-0.6871302 -2.54759 -0.4312825
-0.9588113 -3.04266 -1.102501
-0.9764706 -2.336104 -1.258873
-1.258141 -2.063913 0.200891
-1.42801 -1.4416 -0.6921461
-0.8992876 -2.079791 -0.3284341
-1.038035 -3.558193 -4.037023
-0.7635146 -2.396848 -1.155905
-1.756732 -3.230885 -2.387001
-0.9083928 -1.934072 -2.28818
-1.6515 -1.82876 -1.440253
-1.198893 -1.966086 -1.174033
-0.3811468 -4.114799 -1.363937
-0.3577731 -1.592217 1.540316
-1.275281 -2.559669 -2.161487
-1.952901 -3.029819 -1.272468
-2.03625 -2.522485 -1.113298
-0.6319234 -2.806998 -1.569948
-1.807627 -2.643373 -0.4442114
-1.392315 -0.9845926 0.5830338
-1.255201 -2.076862 -1.209699
-0.658897 -1.344859 -2.22024
-0.8301511 -1.820256 -0.7080088
-1.471759 -2.423038 -0.9729857
-0.7553877 -1.456475 -0.7221501
-1.109782 -2.71751 -0.5158115
-1.636583 -2.418443 -1.436558
-0.3813927 -2.877577 -0.72012
-0.1759247 -2.110707 -0.8083584
-0.8056032 -2.400128 -0.8525257
-1.549714 -2.514645 -2.353155
-0.2367548 -1.984748 0.08562674
-1.809496 -2.346866 -0.8133238
0.1417 -2.050089 -1.678831
-0.4253485 -2.161672 -0.09506013
0.3249513 -2.991505 -0.7327206
-1.050281 -0.7360803 -2.117967
0.3506137 -2.483382 -1.445904
-0.1436217 -2.047122 0.3077647
0.3687655 -1.63106 -0.4249686
-1.20657 -1.071537 -0.2565427
-0.9637135 -2.68681 -1.310087
-1.151351 -2.024046 -1.132526
0.1299247 -1.385249 -0.2815135
-1.973531 -2.168455 0.5779673
-0.7214421 -2.021921 -0.9395257
-2.148471 -2.644539 -0.5734503
-1.44176 -2.121114 -0.6066618
-1.260744 -1.742495 -1.190591
-0.3579808 -1.198473 -0.7746668
-1.283823 -2.39726 -1.465161
-1.426048 -2.408314 -0.6769487
-1.367547 -1.91299 -1.050443
-3.024925 -3.27042 0.02106371
-1.272467 -2.304843 -1.050433
-0.8643932 -3.360737 -1.884223
-0.9136758 -2.08016 -0.4568034
-0.4406162 -1.732537 -0.2593255
-1.014739 -2.224078 -1.404344
-0.8252922 -2.465154 -1.413177
-0.5177373 -2.314986 -1.691328
-0.6618069 -2.245598 -1.224633
-0.09185423 -1.737835 -1.284469
-0.9546588 -2.295425 -0.4303291
-0.58419 -2.00692 -1.134853
-0.9523242 -2.624066 -0.8470294
-1.001176 -2.376459 -0.3365091
-0.6552248 -2.749472 -1.804321
0.1499881 -3.489581 -1.824517
-1.89528 -1.531125 -1.230108
-1.661471 -2.805572 -1.810586
-1.282877 -2.694256 -0.6081173
-1.489312 -2.395108 -1.419803
-2.533811 -1.907103 0.2170718
-1.281418 -2.496829 -1.256651
-2.379089 -3.780046 -1.114338
-0.6912704 -2.241422 -0.9391769
-0.6261498 -2.043982 -2.062018
-0.84148 -2.076954 -0.6309868
-0.2075362 -2.346276 -0.358282
-0.5063198 -1.501655 -1.217579
-1.799206 -1.520129 -1.204823
-1.379886 -2.333348 -1.304171
-0.6810233 -1.665271 0.4926916
-0.1768749 -2.189823 -1.100698
-0.1349477 -2.262378 -0.8363805
-1.550212 -2.237245 -2.021133
-1.052538 -2.259079 -1.021814
-0.3294594 -2.375329 -0.614383
-0.6132976 -2.045985 -1.190794
-1.107369 -2.36659 -1.09133
-1.745166 -1.917371 -0.2276474
-1.019624 -1.573066 0.2426586
-0.4827078 -1.817993 -0.3110096
-0.7228435 -2.701481 0.1254922
-0.8786117 -1.536354 -0.76482
-0.6697031 -2.595886 0.05183418
-1.256704 -2.419756 -0.3669473
-1.431248 -2.54345 -1.242881
-1.379015 -2.543983 -1.043792
-0.4475143 -1.789008 -0.3178612
-0.08522403 -2.875107 -0.9651663
-0.5932313 -2.791775 -1.488195
-1.043337 -2.258779 -1.176357
-1.363838 -2.889466 -1.290182
-0.5294094 -2.088637 -0.353021
-1.146429 -2.416282 -1.37546
-0.6152819 -1.772345 -0.4391667
-0.5202048 -2.293166 0.05829271
-1.502987 -2.06673 -0.6396515
-0.6681219 -1.939672 -1.463454
0.02400358 -2.380411 -1.737999
-1.202593 -2.343762 -1.456284
-0.8475802 -1.759375 -1.875735
-1.223576 -2.61377 -1.892331
-0.2851167 -2.444107 -2.147369
0.2638524 -3.493317 0.09823357
-0.2247489 -2.2713 -1.660413
-1.697524 -1.756582 0.2180821
-1.48893 -2.266042 -1.337308
-0.8595185 -1.85318 0.03476172
-0.7794983 -1.693918 -0.4039868
-0.3135672 -1.92029 -0.5816835
-1.696825 -2.394943 -0.945492
-0.3560767 -2.549861 -0.9351062
-1.515299 -2.468356 -1.649215
-1.196315 -2.446584 -0.9579805
-0.1890994 -2.794099 -0.9295903
-0.6110518 -2.021195 0.1422632
-0.7671182 -2.305532 0.4706726
-0.5865344 -1.296064 -0.2419409
-2.202714 -1.395425 -0.5907899
-1.003186 -2.042934 0.137683
-0.9009605 -1.982945 -1.203314
-1.235467 -2.128291 -1.147021
-1.359375 -1.214124 -1.164114
0.07775968 -1.836202 -0.5985666
-0.7154174 -2.345478 -0.2110659
-1.521065 -2.326847 -1.602344
-1.213696 -3.280939 -0.131061
-0.8124044 -3.214031 -0.4364633
-1.222311 -2.053624 -0.5329064
-0.7215973 -1.990988 -1.905254
-0.7078267 -2.305067 -1.556875
-0.8734523 -1.909171 -1.401837
-1.014203 -1.00237 -1.087811
-0.9585959 -2.081573 -0.3225476
-0.8152182 -1.746823 -0.6177473
-1.185347 -3.516335 0.3098895
-0.6371787 -1.703338 0.07489546
-1.296319 -3.060595 -1.647527
-1.367863 -1.514288 -2.383075
-1.149251 -1.815417 -0.4928185
-1.326399 -2.194285 -1.298466
-1.184677 -2.23872 -1.204631
-1.485884 -2.057392 -1.02376
-2.078523 -1.892445 -1.29263
-1.221666 -2.092491 -1.360916
-0.3652033 -2.220852 0.1422815
-1.244002 -2.576864 0.04346284
-1.282936 -1.567042 -1.301029
-2.25582 -1.968984 -1.423912
-0.7840698 -2.445465 -1.343218
-1.87092 -2.735316 -0.8654069
-1.543238 -2.243342 0.5781549
-1.386814 -1.724717 -0.5340217
-0.9674411 -1.97026 -0.9361272
-1.127215 -2.713462 -0.2788426
-1.175066 -0.6924315 -2.529874
-0.6564091 -1.90668 -1.681856
-1.319495 -2.190534 -1.287575
-1.093837 -2.236498 -0.3532138
-1.010905 -1.189191 -0.4337615
-1.682363 -1.549297 -0.530144
-0.6091855 -1.463497 -1.659423
-0.215588 -1.369313 0.7872534
-1.644257 -3.118994 -0.7763485
-0.925586 -1.714186 0.273133
-0.7467816 -2.213469 -0.8657655
-1.566713 -2.461206 -0.7100868
-1.274225 -2.282013 -1.303717
-0.4991253 -2.067939 -0.4806355
-1.035113 -4.133787 -1.579943
-1.873874 -3.025404 -1.045048
-1.215622 -2.34394 -1.362696
-0.5400599 -2.06394 -0.982671
-1.01886 -3.542678 -0.2381509
-0.5903885 -3.354832 -0.4033594
-1.836745 -3.335556 0.06543748
-0.7245954 -2.586839 -0.562398
-0.8311468 -2.873711 -0.300582
-0.3078241 -2.812043 0.08329792
-0.4173568 -1.757931 -0.06160463
-0.6567849 -2.217538 -0.8794874
-1.41313 -1.698386 -0.9810231
-0.7776148 -3.213614 -1.663127
0.1982042 -1.540467 -0.6205878
-0.6664734 -3.059108 -1.728858
0.5659663 -2.380674 -0.4204572
-1.261891 -3.625551 -1.941226
-1.209437 -2.600924 -1.511649
-1.35664 -0.2285856 -0.9427446
-0.5179054 -2.511399 -1.354767
-0.8354437 -1.769976 -1.015158
-0.08285013 -1.819214 -1.017849
-0.806645 -3.570393 -1.262851
-1.063246 -1.947817 -0.8730751
-0.7834844 -2.051201 -0.375636
-0.3811508 -3.291062 -0.8300085
-0.4828472 -2.607456 -0.2995847
-1.533076 -2.645452 -1.36359
-1.761855 -2.551768 -1.754243
-1.565015 -1.356573 -1.798823
-0.1811527 -2.094952 0.7180762
-0.5427041 -0.9668324 -0.6100487
-0.7977111 -2.204821 -1.289927
0.1318049 -2.149443 -0.1351622
-1.497334 -2.578732 -1.806776
0.08437581 -2.401339 -1.248226
-1.416053 -2.309867 -1.255829
-0.7242143 -1.713896 -0.197625
-1.275756 -2.271279 -0.881964
-0.5820474 -1.563701 -0.753943
-0.3261901 -0.9127262 -0.4680481
-0.6937664 -1.213536 -0.7219383
-0.2379247 -1.068387 -1.85447
-0.1849123 -1.787712 -0.8750851
-0.1353907 -1.688313 -0.6123013
-1.931429 -2.316485 -1.095369
-0.1509134 -2.954064 -0.5503631
0.4287308 -2.955804 0.03772769
-2.051479 -2.180738 -0.5881912
-1.198903 -1.850265 -0.4651056
-0.2415896 -2.252781 -1.185305
-1.419044 -1.529207 -0.9660404
-0.8611892 -2.219536 -0.2860391
-0.2329459 -1.800487 -0.129286
0.4184851 -1.071713 0.0850452
-0.8839308 -2.076406 -0.943888
-0.7038253 -1.828121 -1.159436
-0.725006 -1.527885 -1.336084
-0.4850183 -2.156896 -0.4780744
-1.136288 -2.479007 -1.822705
-1.484246 -2.662199 -0.4903833
0.4067199 -2.16815 -0.6472939
0.2731806 -2.330778 -1.464351
-1.366299 -1.578318 -0.7945773
-0.5936409 -2.200543 -0.3263583
-1.511428 -2.060645 -0.6359634
-0.3323561 -2.411414 0.1804759
0.5429302 -2.093972 0.5237305
-0.7675571 -1.214417 0.05245712
0.5896912 -1.382095 -0.4815711
-0.7194742 -2.139774 -0.7558508
-0.2049743 -1.481017 -0.5198213
-0.7238476 -0.9272074 -0.3577584
-1.078848 -2.17853 -1.017959
-1.158622 -1.991797 -0.731303
-0.9012021 -2.743923 -1.221378
-0.5604863 -2.704981 -0.3647989
-0.6166878 -1.247087 -0.9109519
-0.4275257 -1.65647 -1.186661
-2.27094 -1.738317 0.001690858
-0.679756 -3.258172 0.02261941
-0.6297745 -1.604054 -1.552745
-1.276393 -2.70458 -0.2988805
-1.253096 -2.508588 -0.915341
-2.011933 -1.554169 -1.665522
-1.25163 -2.70614 -1.097253
0.8500411 -2.334289 -2.608951
-1.137905 -2.892091 -1.425253
-1.272518 -2.707143 -1.669128
-0.8018149 -1.613026 -1.743485
-1.976448 -1.881109 0.4336248
-0.2614542 -1.83576 -1.057266
-0.4678205 -1.406847 -1.230701
-1.099455 -2.383163 -1.127615
-1.177154 -2.315246 -1.287521
0.08596014 -2.870583 -2.412939
0.01411581 -2.929775 -1.202822
-1.388891 -2.249686 -1.556736
-0.8784302 -3.310913 -0.8204467
-1.201961 -2.736043 -0.4249444
-1.791343 -2.912766 -1.863081
-0.2783854 -2.353631 -1.467004
0.04991801 -2.683724 -1.949359
0.9229874 -3.006568 -1.158981
-0.2414003 -2.067326 -0.8210158
-1.250178 -2.054742 -1.695397
0.02829829 -3.123297 -0.3087507
-1.955 -1.848587 -1.277005
0.5317006 -1.65472 -0.9623685
-1.271663 -2.132224 -1.002487
-1.697103 -2.146866 0.005315827
-0.632321 -1.888379 -1.23189
-1.783622 -2.183948 0.2850957
-0.8815796 -2.394547 -1.742565
-0.8116552 -1.536703 0.07115656
1.102846 -1.976533 -0.1203646
-0.1067416 -1.661333 -0.8369809
-0.1315876 -2.251947 0.3840048
0.8727481 -1.413883 0.005392725
-0.5023307 -2.34984 0.881916
-0.977331 -1.800617 -0.08254999
-0.3828061 -2.009028 -1.140722
0.3159635 -1.499386 -0.8017104
-0.4684071 -2.424672 -0.3483847
-0.6875306 -2.880466 0.7831498
-1.923157 -2.387758 -1.000593
-0.588156 -2.865696 -0.928092
-1.129888 -1.602777 -1.52615
-0.7581849 -2.596697 -0.5261593
-0.4132852 -1.52443 -1.539342
-0.9567655 -1.450395 -0.8514736
-1.533488 -1.693008 -1.005715
-0.4640171 -2.058321 -1.33265
-0.6504018 -2.251809 -1.189174
-2.273962 -1.543142 0.8150277
-0.1456337 -2.244072 -1.502852
-1.734236 -2.063679 -0.3099215
-0.9471253 -1.561137 0.03523334
-1.841344 -3.25848 -2.214404
-1.153898 -2.121364 -1.232717
-2.1546 -2.473753 -1.865714
-1.952369 -2.289532 -1.849262
-1.79026 -1.186276 -1.237111
-0.9832965 -2.798216 -1.175466
-1.089376 -2.094464 -1.377594
-0.946762 -1.986873 -1.130078
-1.566702 -2.068358 -1.123236
-2.978895 -3.944234 -1.560688
-0.6476876 -1.604688 -1.219258
-1.700448 -2.515348 -1.051455
0.1336238 -1.783269 0.4055547
-0.5449079 -3.033538 -0.8644043
-1.429051 -2.475416 -0.6978515
-1.0136 -2.251019 -1.033781
-1.259903 -1.909924 -0.990526
-0.5280532 -2.532958 -1.186209
-0.8477685 -2.102594 -1.372369
-0.6636301 -2.119951 -1.604909
-0.8350648 -2.89829 0.07871858
-0.5506745 -1.914198 0.1073576
-0.2501551 -1.253278 0.2269015
-0.8294445 -1.819892 -0.7781363
-2.234686 -4.119372 -1.540861
-1.23024 -2.154326 -1.690961
-0.7217109 -1.764367 -0.8108917
-1.717525 -1.542116 -1.08327
-1.028911 0.4289007 2.111408
-2.251673 -2.967855 0.6078977
-1.792695 -2.89123 2.440257
-1.686795 -2.127112 -1.319816
-2.031159 -1.813566 -0.1703451
-0.9517527 -1.284441 -1.014708
-0.8440713 -2.874068 -0.5490083
0.2034611 -1.714076 -1.112925
-1.238541 -2.198934 -1.290957
-0.8474284 -2.290131 -0.3862122
-1.278755 -3.170777 -1.611171
-0.3900035 -2.234514 -1.024496
-1.200552 -2.225908 -0.9690234
-1.095169 -2.328496 0.2787357
-1.131936 -2.000844 -0.9813154
-0.5543374 -2.431465 0.9378499
-1.179009 -3.366513 -1.184759
-1.607325 -2.975823 -1.365579
-0.850417 -1.825357 -1.652005
-1.961236 0.01390323 -0.1723234
-1.268238 -2.352801 -0.9773754
-1.879405 -2.151935 -0.4719304
-1.146057 -2.384815 -0.6730843
-1.14983 -2.699958 -0.1915114
-1.234982 -2.3219 -1.050291
1.152861 -1.958565 -0.458866
-0.6484069 -1.928331 -0.2999931
-0.7096679 -2.102811 -0.1518341
-0.03072089 -2.943706 -0.8950735
-1.034257 -3.405741 -0.5125591
-2.02562 -2.482392 -1.565353
-1.342269 -2.266547 -1.210877
-1.25612 -1.247852 -1.311988
-0.8995453 -2.173425 -1.466469
