RBuffer (Rotation Quaternions):
0.5788944 0.4981653 0.5202555 -0.3821606
0.1919964 0.04470417 0.9796522 0.03768905
0.6447846 -0.5083603 -0.3854534 -0.4210085
0.0450138 0.0504431 0.9897959 0.1254324
0.7135823 -0.1006581 0.01600611 -0.6931176
-0.02387234 0.6482968 0.7504591 -0.1263028
0.9849211 0.08702908 -0.1421562 -0.04634508
-0.09368291 0.9859865 0.1378999 -0.006139929
0.7271015 0.5653349 0.1816328 -0.3445712
-0.2316186 0.3397963 0.5914062 0.6936353
0.5422072 0.5973165 0.4094223 -0.4261427
-0.5659111 0.2621551 -0.1950757 0.7569444
0.7043462 0.06249432 -0.7028993 -0.07696434
0.4267367 0.404128 0.634285 -0.5022537
-0.4042803 0.3076124 0.6498497 0.565356
0.8493496 -0.01488463 -0.1171352 -0.514454
0.6900512 0.01244624 -0.02081699 0.723354
-0.3900479 0.9046676 -0.1195412 -0.123081
0.6107165 -0.5209529 0.4767513 0.3582478
0.1405646 -0.1310675 0.6041715 0.7733302
0.5675737 -0.4031342 0.5240185 0.4906602
0.7246766 0.05845913 -0.04508826 0.6851228
0.2505309 0.727925 0.3045507 -0.5608996
0.5373818 -0.4074048 -0.5188846 -0.525358
0.9989217 -0.006209097 -0.04548686 -0.006899371
0.2074668 0.0223057 0.9743355 -0.08444113
0.9479847 0.001706234 -0.2162682 -0.2335596
-0.2397693 0.6772385 0.6201892 -0.3149985
-0.1021778 -0.1782058 0.8490256 -0.4867832
0.7220981 0.3874578 -0.5307928 0.2161243
-0.5335423 0.6808849 -0.36162 -0.3477919
0.4766871 0.7339633 0.2852557 -0.3907638
-0.3019749 0.7119322 0.5427281 -0.3277346
-0.5111243 0.4294133 0.453165 0.5907604
0.3786725 -0.5332079 0.5546418 -0.5144597
-0.3055446 0.2389494 0.6795577 0.6226932
-0.3249999 0.2257996 0.694621 0.6007422
0.6494934 0.7597803 -0.02926199 0.005981804
0.3963987 0.6084588 0.5987004 0.3379404
0.2165179 0.05852907 0.9578078 0.1797175
0.4189674 0.4187306 0.6501322 -0.475877
-0.137384 0.725757 0.6229332 -0.2575976
-0.4941903 0.4629031 0.4214018 0.6032554
0.1730762 0.01223907 0.9843367 -0.03124197
0.5469267 0.5002338 0.5303611 -0.4115269
-0.5014848 0.4628239 0.4316083 0.5899333
-0.05897956 0.8015835 0.5903118 -0.07427754
0.6018983 0.7982721 -0.02166237 0.003260771
0.7026722 -0.07904585 0.6999441 -0.100408
0.6935216 -0.2760425 0.3585482 -0.560599
-0.3234769 0.6970042 0.5358605 -0.3498591
0.5693476 -0.06552792 0.7996584 0.1791525
0.5191823 -0.4826771 0.4272642 0.5611754
0.4536836 0.5894265 -0.4719894 0.4732584
0.5659044 -0.4549429 0.3840503 0.5703373
-0.441199 -0.5083427 0.5970869 -0.4363694
0.7303751 0.01901238 -0.06766603 0.6794203
0.6015269 -0.3739405 0.4801268 0.5175055
0.5486513 0.7980444 -0.1664737 0.185454
0.4591613 0.5112641 0.546786 -0.4783356
0.02244699 0.6645043 0.7469342 0.004413368
0.7719167 0.06298661 0.04142803 0.6312376
-0.1497323 0.6005508 0.78075 -0.0857216
0.7529855 -0.10512 0.1614177 -0.6292112
0.5834355 0.620354 -0.389938 0.3503029
0.6835117 -0.00782011 -0.1212687 0.719753
0.6328663 -0.5060322 0.3485329 0.4711013
-0.03028053 0.03681236 -0.5773022 0.8151381
0.7530668 -0.5203779 -0.2953983 -0.2735634
-0.3883499 0.575547 0.643751 -0.3217365
-0.1129722 -0.6716983 0.7282633 0.07544014
0.566355 -0.5375012 0.5594454 0.2781282
0.3104038 0.422278 -0.03469548 0.8509564
-0.6343322 0.1250919 0.7546745 -0.1115385
0.7628531 0.08633903 -0.6340153 -0.09287217
0.08591487 0.7401198 -0.1822093 0.6415926
0.2278675 0.8025327 -0.004799746 0.5513571
0.6789588 0.1677043 0.05297344 0.7128001
0.07578842 0.7459441 -0.6455306 -0.1453053
0.2370148 0.7304365 -0.4872165 -0.4158204
0.6614557 -0.4855983 0.3635488 0.4410248
0.5842274 -0.3934406 0.4830508 0.520139
-0.4069038 0.5281142 0.6714241 -0.3235957
0.5374953 -0.4881533 0.5043858 -0.4673329
0.5642208 -0.4252879 -0.5331518 -0.4653323
0.7597551 0.05530596 0.01263892 0.6477295
0.7264714 -0.6225922 0.1713286 0.2350843
0.0682833 -0.5593133 -0.1350768 0.8150215
0.5385035 0.2710262 0.07516359 0.7942979
-0.5546728 -0.3889994 0.2954619 0.6735873
-0.4174218 0.453166 0.5098144 0.6004071
0.5169144 0.4917943 0.4784963 -0.5118389
-0.37151 0.6439213 0.006175305 0.6688105
0.2417972 0.6738331 -0.5738653 -0.3976953
0.2968023 0.3224732 -0.2560618 0.8615983
0.03875329 -0.6493175 0.7474041 0.1351741
0.4051145 0.4623548 -0.5513974 0.5639779
0.02204684 0.06762654 0.7674937 -0.637098
0.6486396 -0.4970894 0.3713179 0.4407855
0.1132719 -0.6546388 0.7012903 0.2584747
-0.4492998 -0.3694079 0.6755767 0.4530601
0.6992648 0.6630597 -0.2265997 0.1415386
-0.07995441 0.04158879 -0.5042338 0.8588514
0.06387039 -0.6914561 0.1291496 0.7079049
0.5867679 -0.4699501 -0.4123413 -0.5146115
0.046174 0.721092 -0.05086678 0.6894249
0.1437489 0.6923503 -0.2413486 -0.6646338
-0.2012406 -0.3007006 0.01830319 0.9320656
-0.04795719 0.6840168 0.4491949 0.5727522
-0.06117164 0.7296427 0.1084094 0.6724037
-0.5202228 0.3772935 0.6191506 0.4512987
0.1744948 0.7158328 0.6724053 -0.07075313
0.1883618 0.9349395 0.1992669 -0.2251678
-0.5357836 0.06413694 0.1493344 0.828566
0.02011243 0.7172688 0.3209713 0.6181411
-0.3152554 -0.6304743 -0.2160086 0.6756155
-0.5191569 0.4826379 0.4273204 0.5611898
0.5444393 0.5395116 0.4743422 -0.4330273
0.7607504 0.6125407 -0.07274301 0.201894
-0.1531857 0.6865975 0.09818394 0.7039019
-0.6752449 -0.0824123 -0.01057579 0.7328988
-0.4913508 -0.6006463 -0.1768986 0.6053966
-0.5677194 0.4151908 0.4105135 0.580336
0.3558469 -0.09899412 0.2750281 0.8876557
0.10957 0.9892398 0.05757533 -0.07800096
0.5122678 -0.4579813 0.5455511 -0.4798007
0.1654532 0.9808165 -0.06050061 0.08344925
0.2442837 0.6948215 -0.1642837 0.6561702
0.0978516 0.8362101 0.5307966 -0.09712157
-0.3575248 0.6323109 -0.5472179 -0.4158263
-0.3550007 0.6992479 -0.4290684 -0.4482489
0.1109411 0.5166323 0.05501365 0.8472052
0.1266263 -0.695976 0.06088072 0.7041851
-0.05621499 0.7011414 -0.1424811 0.6963761
0.1138491 0.919342 -0.3578996 0.1172877
0.4788017 0.4680011 -0.524146 0.526303
0.5583349 -0.3548384 0.6135265 -0.4312041
0.3429288 0.596002 0.5324076 -0.4936836
0.7665735 0.1278699 0.6159603 0.1288682
-0.3805413 0.2361166 0.5463193 0.707794
0.3847546 0.5023985 0.6966739 0.3379425
0.7438647 0.01164132 0.02306009 -0.6678308
0.1498003 -0.6005433 0.7807359 -0.08578436
0.2112941 0.8277799 0.06175893 -0.5160629
0.07576501 0.7459503 0.6455364 0.1452596
0.5842144 -0.3934338 -0.4830604 -0.5201499
0.7072172 -0.06067209 0.1687363 -0.683879
-0.3730047 0.6523457 0.6175965 -0.232136
0.5374783 -0.4881581 -0.5043854 0.4673479
0.346412 0.60294 0.4659605 0.5471223
0.1908631 0.7205006 0.5925808 0.3054471
0.6061037 0.03844617 0.1830434 0.7730817
0.7455742 -0.08196875 0.1470904 -0.644798
-0.5226757 0.5654764 0.3178859 0.5531683
0.7679519 -0.01223768 -0.639827 -0.02685685
0.7830668 0.06069168 -0.06905401 -0.6151051
-0.3353148 0.6740386 0.5926298 -0.2864012
0.7441602 0.007705175 -0.6645164 -0.06770579
-0.3073491 -0.4393756 0.8434688 0.03234051
0.7371087 -0.5300889 -0.3924751 0.1471039
0.554669 0.3890255 0.2954172 0.6735949
0.6789402 -0.4860827 -0.3652954 -0.4114887
-0.6694463 -0.2117611 0.1480392 0.696479
0.5552095 0.4497801 0.5440481 -0.4398315
0.7370028 0.19261 -0.17126 -0.6248186
-0.5011534 0.8629468 0.03321601 0.05536118
-0.3412137 0.5608961 0.6974583 -0.2872638
0.7604081 -0.09428278 0.1159265 -0.6320216
0.206182 0.3035066 0.708703 -0.6025883
0.2700734 -0.5992391 0.7003955 -0.2782426
-0.1106706 -0.01186745 0.7464851 0.6560267
0.6965552 0.7012314 0.06637596 -0.1366726
-0.03872912 0.6493957 0.7473444 0.1351355
0.8216782 -0.3474269 -0.2230354 -0.3929309
-0.6613435 0.09209339 0.743397 0.03878672
-0.5521544 -0.3735982 0.2749995 0.6927663
0.7735018 -0.6288837 0.03468107 0.0706925
0.03030573 -0.03677557 -0.5773009 0.8151397
-0.6605466 -0.1418888 -0.0364969 0.7363516
0.4991165 0.7363842 0.3240984 -0.3218402
-0.5487565 0.4970149 0.5638328 0.3659711
-0.335825 0.6559507 0.3219437 -0.5943924
0.6939016 -0.05065103 0.01236978 0.7181796
0.6223471 0.05881943 0.1180963 0.7715423
-0.4659038 -0.5143574 0.5873622 -0.416384
0.7635185 -0.1011529 -0.1596917 0.6174999
0.01694331 -0.660364 0.7507305 0.006003748
-0.0212907 0.6765354 0.7356868 0.02472708
0.567579 -0.4031609 -0.5239995 -0.4906524
-0.3308183 -0.4792667 0.5871773 -0.5622148
0.5867789 -0.4699927 0.4122989 0.5145939
-0.4059543 -0.5196137 0.5809684 -0.4771564
0.644815 -0.508352 0.3854358 0.4209882
0.9328699 0.2540902 0.2536012 0.02963779
0.5997919 -0.09281567 -0.04120719 0.7936856
0.06889967 -0.09883261 0.09777567 0.9878891
0.2089818 -0.192862 -0.1823169 0.941218
0.7135646 -0.1006768 -0.01600981 0.6931331
-0.2836455 0.5671889 -0.4201012 0.6491201
-0.09370496 0.9860007 -0.1377807 0.006181986
0.117024 0.1064902 0.1282215 0.9790425
-0.1885513 0.9466004 -0.1809514 0.1888188
0.1370777 0.9507112 -0.2247445 -0.1638525
0.1568618 0.980942 -0.1125902 0.02168932
0.4031717 -0.5809042 -0.3957641 0.585981
-0.01815776 -0.647173 0.7619987 0.01397456
-0.2159373 0.6948063 0.676329 -0.114866
0.7354322 -0.6738443 -0.05530268 0.04488734
0.649721 -0.1053747 -0.1290703 0.7416869
0.02395435 0.6210794 0.7831276 0.01994039
0.5469481 0.5002282 -0.5303614 0.4115049
-0.4267397 -0.4041069 0.6342979 -0.5022517
0.4860163 0.5393806 0.5162315 -0.4542707
-0.2371509 0.8189757 -0.5208611 0.04173443
0.5384861 -0.4919609 -0.4731091 0.4941405
0.407755 0.6704615 -0.3657415 0.50045
0.4766822 0.7339482 -0.2852456 0.3908057
0.4014368 -0.5298151 0.01844102 0.7468629
-0.1890922 -0.1532742 0.9680765 0.05982463
0.9689816 0.04272904 0.1863575 0.1565878
-0.183977 0.1481322 0.9713872 -0.02482131
-0.1009947 0.4028358 0.9095889 -0.01309303
-0.3539619 0.6083948 -0.5766172 0.4148243
-0.3647376 -0.5309821 0.5822151 -0.4960344
0.8000585 0.5389897 -0.1958667 0.1761606
0.06117491 -0.05939049 0.08379628 0.9928285
-0.2656409 0.8586933 -0.3003751 -0.3191479
-0.03028053 0.03681236 -0.5773022 0.8151381
-0.3516241 0.7330953 0.5820411 0.01264132
-0.2712944 0.609057 0.7020378 -0.2501833
0.2538792 0.1995665 -0.3759436 0.8685533
0.597222 -0.4650617 0.3609198 -0.5447754
0.8068436 0.5584385 -0.01362179 0.1922605
-0.2074015 0.9729165 0.08851695 -0.05082264
-0.4326043 -0.4990503 0.5861366 0.4693038
-0.08112682 0.6635599 0.7326438 -0.1278271
0.6721359 0.05767811 0.0114331 0.7380893
-0.425866 0.5644683 -0.4639219 0.5336572
-0.5379477 0.4927527 -0.2909403 0.6189997
-0.3539536 0.608403 0.5765826 -0.4148676
-0.2979252 0.6689134 0.6134649 -0.2957303
-0.5111243 0.4294133 0.453165 0.5907604
0.3814899 0.6214639 0.6039877 0.3216318
-0.3811066 0.5308495 0.579352 -0.4871425
0.707751 -0.2961679 0.3936322 -0.5063859
-0.3877602 0.5724576 0.4140083 0.5920569
0.08852895 0.1429387 -0.6531193 0.7383537
0.5105338 0.5586703 0.4528765 -0.4713233
-0.5561211 0.4324265 -0.3447353 0.6203983
-0.4115793 -0.5555525 0.4186121 0.5888358
0.7460745 -0.6244751 -0.1500167 -0.1757801
0.5510837 0.7341208 0.3052823 -0.2533298
0.5935573 0.5561988 0.5030526 0.2920113
-0.08539524 -0.6937929 0.004261383 0.715081
0.6587805 0.2201088 0.6470225 0.314519
0.5951332 -0.4540986 0.5705236 -0.3378072
-0.1135637 -0.2918568 0.8153435 0.4869679
-0.6587689 0.7428343 0.1190779 -0.006407533
0.6789588 0.1677043 0.05297344 0.7128001
0.1231744 0.7130498 -0.6510433 -0.2291956
0.2370148 0.7304365 -0.4872165 -0.4158204
0.6236804 0.2956531 0.1966534 0.696376
0.3798106 0.5710889 -0.5044314 -0.5245477
0.3464153 0.602935 -0.4659638 -0.5471229
-0.3874066 0.5740796 0.6449951 -0.3230014
-0.4069038 0.5281142 0.6714241 -0.3235957
0.7530158 -0.6481425 -0.04359823 0.1047748
-0.2323427 -0.3144392 0.7037326 -0.5932161
0.6992648 0.6630597 -0.2265997 0.1415386
0.4586091 0.5679578 0.4484196 0.5157728
0.5867679 -0.4699501 -0.4123413 -0.5146115
0.6694395 -0.5975848 0.3555978 0.2613297
-0.2160345 0.6798121 0.2658271 -0.6484753
-0.03357358 0.77198 0.1584784 -0.6146578
-0.5213057 -0.3200872 0.2425042 0.7529781
-0.1665564 0.7387401 0.6441835 0.1074698
0.4511718 0.5710258 -0.43341 -0.5315348
-0.6550857 0.6855245 0.05526812 0.3128327
-0.640179 0.7573602 0.04169418 0.121811
-0.2882157 -0.08073577 0.7799853 -0.5495782
-0.5844251 -0.3682895 0.261332 0.6741778
-0.2741841 0.5575505 0.6668454 -0.4114338
-0.02205573 -0.067657 0.7674905 -0.6370984
-0.1363411 -0.277166 -0.1671376 0.9362985
0.430269 -0.3639114 0.5846903 0.5835874
0.5014313 0.5667223 -0.4750248 0.449159
0.6482419 -0.2133451 0.4805044 -0.550801
0.04968514 -0.09377993 0.6106383 0.7847659
0.5794805 -0.2906265 0.5307015 -0.5459803
0.5867789 -0.4699927 0.4122989 0.5145939
0.64062 0.7673725 0.02702962 -0.003849946
-0.3347143 0.5624002 0.7394384 -0.1578071
0.3105205 0.5395741 0.6788332 0.3893868
0.9449745 -0.2964936 0.1291029 -0.04946887
0.8729814 -0.3063051 -0.2822216 -0.2538337
-0.02512802 0.246794 0.9648684 -0.08654633
-0.08019988 0.2462979 0.758404 -0.5981042
-0.1359005 0.6933315 0.153405 -0.6908612
0.09405465 -0.06593744 -0.2020051 0.9726253
0.7573486 0.384275 0.2637236 0.45739
0.6421097 -0.4126844 -0.4550941 0.4585586
0.5405986 0.4247464 0.4840185 0.5413591
-0.2159373 0.6948063 0.676329 -0.114866
-0.4601621 0.5571773 -0.5064664 0.470421
-0.588886 0.3718341 0.5924004 -0.4049869
0.100545 -0.6798934 0.7206124 -0.09139559
0.3903736 -0.4420363 0.5147266 0.6223093
-0.3900555 0.9046743 0.1194855 0.1230616
0.5050457 -0.4264821 0.587294 -0.4670413
0.1146523 -0.02364709 0.7767055 0.6188895
0.6043764 0.7305854 -0.2111234 0.2374888
0.6173449 -0.3960898 0.4334925 -0.5235289
0.1883496 0.9349511 -0.1992489 0.2251457
0.24697 0.06458492 0.959153 0.1219016
0.7135823 -0.1006581 0.01600611 -0.6931176
0.734035 -0.02256014 -0.1891994 0.6518337
-0.2316186 0.3397963 0.5914062 0.6936353
0.128039 0.1142149 -0.4537588 0.8744506
0.2505309 0.727925 0.3045507 -0.5608996
-0.5111243 0.4294133 0.453165 0.5907604
0.3704932 0.4830607 0.7258976 0.3200936
-0.3055446 0.2389494 0.6795577 0.6226932
0.5200949 -0.5620226 0.5774788 -0.2831079
0.1730762 0.01223907 0.9843367 -0.03124197
-0.431489 0.3196029 0.5667197 0.6248999
0.5659044 -0.4549429 0.3840503 0.5703373
0.6015269 -0.3739405 0.4801268 0.5175055
0.6450283 -0.2421903 -0.3599531 0.6290596
0.02244699 0.6645043 0.7469342 0.004413368
0.7719167 0.06298661 0.04142803 0.6312376
-0.1497323 0.6005508 0.78075 -0.0857216
-0.1745038 0.5700858 0.7978408 -0.08944604
0.5834355 0.620354 -0.389938 0.3503029
0.6835117 -0.00782011 -0.1212687 0.719753
0.7530668 -0.5203779 -0.2953983 -0.2735634
-0.3883499 0.575547 0.643751 -0.3217365
0.06772279 -0.6333872 -0.104401 0.7637634
-0.6168238 0.2564222 0.6796368 -0.3031003
-0.6343322 0.1250919 0.7546745 -0.1115385
0.7628531 0.08633903 -0.6340153 -0.09287217
-0.6038404 0.7935091 0.07000647 -0.02861963
-0.03533734 0.04619557 -0.5679168 0.8210284
0.1231744 0.7130498 -0.6510433 -0.2291956
-0.2470689 -0.618954 0.7039914 0.2454563
0.3112467 0.6250052 0.5365353 0.4739449
0.2417972 0.6738331 -0.5738653 -0.3976953
-0.6415361 0.7049311 0.03548817 -0.3004067
0.1132719 -0.6546388 0.7012903 0.2584747
0.727258 -0.3218023 0.1883772 0.5762404
0.6671729 0.7298563 -0.1318679 0.06928947
-0.1331061 0.6481302 0.7437522 -0.0950918
0.4609751 0.4442474 0.568342 -0.5168496
0.5374783 -0.4881581 -0.5043854 0.4673479
-0.5226757 0.5654764 0.3178859 0.5531683
0.007645398 0.6929606 0.7208599 0.01039601
-0.3542641 0.6035613 -0.6004673 0.3868457
-0.3353148 0.6740386 0.5926298 -0.2864012
0.7371087 -0.5300889 -0.3924751 0.1471039
-0.01870271 -0.08645485 -0.151733 0.9844556
0.6507442 -0.5638391 -0.2439536 -0.4462107
-0.06814352 0.05043541 0.7401261 -0.6671026
-0.08292829 -0.3751689 -0.6177041 0.6861579
-0.04141966 -0.1252407 -0.6950882 0.7067188
-0.009004082 0.005421576 0.6716818 0.7407652
0.6965552 0.7012314 0.06637596 -0.1366726
-0.03872912 0.6493957 0.7473444 0.1351355
0.8106052 -0.2502463 -0.1770731 -0.4989399
-0.01080756 0.5724869 0.7267585 0.3794257
-0.6605466 -0.1418888 -0.0364969 0.7363516
-0.361485 0.656562 0.3012469 -0.5894955
-0.4659038 -0.5143574 0.5873622 -0.416384
-0.4059543 -0.5196137 0.5809684 -0.4771564
-0.4080935 0.5765719 -0.4069277 0.579167
-0.4290912 -0.4018993 0.6364743 -0.4992576
0.904829 0.3958755 0.01618206 -0.1559014
-0.09370496 0.9860007 -0.1377807 0.006181986
0.117024 0.1064902 0.1282215 0.9790425
0.4031717 -0.5809042 -0.3957641 0.585981
0.7354322 -0.6738443 -0.05530268 0.04488734
0.649721 -0.1053747 -0.1290703 0.7416869
0.5329673 -0.3967303 0.5359884 -0.5208334
0.5050457 -0.4264821 0.587294 -0.4670413
-0.3539619 0.6083948 -0.5766172 0.4148243
0.8000585 0.5389897 -0.1958667 0.1761606
0.6494918 0.7597807 0.02928409 -0.005999735
-0.3830521 -0.4058715 0.7058339 -0.4362771
-0.305961 -0.2752277 0.7449936 -0.5249972
-0.0491368 0.755014 0.6516164 -0.05417969
-0.4326043 -0.4990503 0.5861366 0.4693038
-0.540577 -0.4247615 0.4840215 0.541366
-0.3666909 -0.399993 0.6761922 -0.4983046
0.128039 0.1142149 -0.4537588 0.8744506
0.6900512 0.01244624 -0.02081699 0.723354
0.6877788 0.1036814 0.07137118 0.7149243
-0.2159785 0.6947991 -0.676317 0.1149036
0.6494934 0.7597803 -0.02926199 0.005981804
-0.01695461 0.6603583 0.7507349 0.006036663
-0.307778 0.651838 0.6516059 -0.2361982
0.9048433 0.3958446 -0.0161852 0.1558961
0.572557 -0.4149605 0.5415681 -0.4546318
0.5191823 -0.4826771 0.4272642 0.5611754
0.5659044 -0.4549429 0.3840503 0.5703373
-0.4048626 -0.5663817 0.6351266 0.3345326
0.6450283 -0.2421903 -0.3599531 0.6290596
0.7719167 0.06298661 0.04142803 0.6312376
0.7088066 -0.6387556 -0.2765154 -0.1145585
0.7628531 0.08633903 -0.6340153 -0.09287217
0.5551532 0.4497307 -0.5440882 0.4399035
0.776898 0.5876446 0.1167629 0.1935712
0.1908743 0.7204741 -0.5926008 -0.3054642
0.1024305 -0.001129727 0.706767 0.6999907
0.6233678 0.3061855 -0.367029 -0.6188317
0.6504419 0.05456047 -0.02713004 0.7571079
0.009332752 0.7410873 -0.6514754 -0.1621182
0.1072 0.1899315 -0.2559457 0.9417675
0.2417972 0.6738331 -0.5738653 -0.3976953
0.6403167 0.02788319 0.7666473 0.03832562
0.7108418 -0.2096995 -0.6674333 -0.07254512
0.7378279 -0.01020814 -0.07489751 -0.6707429
0.5864769 0.2761336 0.1448115 0.7475457
-0.04973341 0.1478276 -0.1308372 0.9790583
0.5444393 0.5395116 0.4743422 -0.4330273
0.3429288 0.596002 0.5324076 -0.4936836
-0.6869817 0.6949906 0.04095703 0.2082463
0.3847546 0.5023985 0.6966739 0.3379425
0.7243533 -0.4933301 -0.33021 -0.3505697
-0.6835015 0.007798711 -0.1212538 0.7197654
0.7604081 -0.09428278 0.1159265 -0.6320216
-0.6807578 0.7110108 -0.002316416 0.1761452
-0.03020794 0.09228973 0.6091031 0.7871234
0.4205846 0.5874354 -0.4097359 -0.5569065
-0.6635273 0.7419958 -0.03517235 0.08908711
0.3753199 -0.5849811 -0.3304758 0.6385278
-0.5268442 -0.3710474 0.7245543 0.2444995
0.347758 -0.5430281 0.6901863 -0.3283712
-0.3308183 -0.4792667 0.5871773 -0.5622148
0.0005146866 0.7406017 -0.07373741 -0.6678861
-0.3787186 0.533227 0.5545725 -0.5144808
-0.2073703 0.9729221 -0.08850823 0.05085679
-0.07608072 0.9936067 -0.06908622 0.04673584
-0.2274432 0.9714798 0.008811685 -0.06647544
0.405829 -0.5092444 0.4684561 0.5970944
0.4766822 0.7339482 -0.2852456 0.3908057
-0.6721316 -0.05760417 0.01140555 0.7380995
0.9869153 0.004864198 0.1602169 0.01745918
-0.183977 0.1481322 0.9713872 -0.02482131
0.7303976 -0.3068773 -0.3651052 0.488921
0.381495 0.6214556 -0.6039978 -0.3216227
0.602014 0.6013396 0.414978 -0.3221228
0.001957988 0.997431 -0.06542762 0.02909667
-0.1182425 0.6729494 -0.4241716 0.5943367
-0.1937761 0.1206142 0.4174908 0.8795478
-0.3798523 0.6036946 -0.07361574 0.6970263
0.7679964 0.02433135 -0.00979448 -0.6399167
0.4000877 -0.3268977 0.6852978 0.5132587
0.3949222 0.4786055 -0.3025877 0.7234734
0.6447846 -0.5083603 -0.3854534 -0.4210085
0.0450138 0.0504431 0.9897959 0.1254324
0.7271015 0.5653349 0.1816328 -0.3445712
0.128039 0.1142149 -0.4537588 0.8744506
0.8493496 -0.01488463 -0.1171352 -0.514454
0.6107165 -0.5209529 0.4767513 0.3582478
0.1405646 -0.1310675 0.6041715 0.7733302
0.5675737 -0.4031342 0.5240185 0.4906602
-0.2397693 0.6772385 0.6201892 -0.3149985
-0.1021778 -0.1782058 0.8490256 -0.4867832
-0.0566844 0.6275265 0.7640752 -0.1385151
0.6494934 0.7597803 -0.02926199 0.005981804
0.3039701 -0.6037856 -0.3536008 0.6465381
0.08852895 0.1429387 -0.6531193 0.7383537
-0.5844848 0.2606247 -0.2090692 0.7394202
0.6018983 0.7982721 -0.02166237 0.003260771
0.8300026 -0.2465506 -0.4946197 -0.0752306
-0.3351155 0.6425486 0.557224 -0.4053766
-0.04285549 0.06331075 -0.03729572 0.9963755
0.5191823 -0.4826771 0.4272642 0.5611754
0.1946916 0.9011537 -0.07275446 0.3804258
0.6015269 -0.3739405 0.4801268 0.5175055
0.02244699 0.6645043 0.7469342 0.004413368
0.7719167 0.06298661 0.04142803 0.6312376
-0.1497323 0.6005508 0.78075 -0.0857216
0.7529855 -0.10512 0.1614177 -0.6292112
-0.1745038 0.5700858 0.7978408 -0.08944604
0.6328663 -0.5060322 0.3485329 0.4711013
0.7409922 -0.1445583 0.6433797 -0.126869
0.7551497 0.001472248 -0.6536655 -0.04967943
-0.002498712 0.01435976 0.4555539 0.8900889
-0.1490783 -0.6797441 0.2050064 0.6882557
0.2606247 0.6729197 0.1376358 0.6784617
0.2112736 0.8277602 -0.061769 0.5161019
-0.6038404 0.7935091 0.07000647 -0.02861963
0.07578842 0.7459441 -0.6455306 -0.1453053
0.6258836 0.2146927 0.156515 0.7332664
0.5842274 -0.3934406 0.4830508 0.520139
-0.5226954 0.5654896 -0.3178683 -0.5531461
0.1517041 -0.1340606 0.6693097 0.7148692
0.7264714 -0.6225922 0.1713286 0.2350843
-0.6314549 0.2702812 -0.1737539 0.7057069
-0.3432123 0.6671452 0.4608958 -0.4740226
0.4051145 0.4623548 -0.5513974 0.5639779
0.02204684 0.06762654 0.7674937 -0.637098
0.8113423 -0.5672716 0.1092713 0.08936606
-0.02318397 -0.6952641 0.1033688 0.7109045
0.5867679 -0.4699501 -0.4123413 -0.5146115
0.1744948 0.7158328 0.6724053 -0.07075313
-0.5191569 0.4826379 0.4273204 0.5611898
0.5444393 0.5395116 0.4743422 -0.4330273
-0.5677194 0.4151908 0.4105135 0.580336
0.5122678 -0.4579813 0.5455511 -0.4798007
0.2442837 0.6948215 -0.1642837 0.6561702
0.0978516 0.8362101 0.5307966 -0.09712157
0.1138491 0.919342 -0.3578996 0.1172877
-0.4707166 0.8736202 -0.02128507 0.121493
-0.3805413 0.2361166 0.5463193 0.707794
0.7551525 0.001409392 0.6536696 0.04958515
0.7438647 0.01164132 0.02306009 -0.6678308
0.4609751 0.4442474 0.568342 -0.5168496
-0.3730047 0.6523457 0.6175965 -0.232136
0.6061037 0.03844617 0.1830434 0.7730817
0.3715287 -0.6438789 0.006166722 0.668841
0.7371087 -0.5300889 -0.3924751 0.1471039
0.6789402 -0.4860827 -0.3652954 -0.4114887
0.2700734 -0.5992391 0.7003955 -0.2782426
-0.03872912 0.6493957 0.7473444 0.1351355
0.01743523 0.75721 -0.6508639 -0.05201083
-0.01492161 -0.6947277 0.7179301 -0.0413154
-0.4659038 -0.5143574 0.5873622 -0.416384
0.01694331 -0.660364 0.7507305 0.006003748
-0.09370496 0.9860007 -0.1377807 0.006181986
0.5469481 0.5002282 -0.5303614 0.4115049
-0.4267397 -0.4041069 0.6342979 -0.5022517
0.5449586 0.590803 0.4256784 -0.4156557
-0.05474684 0.4405514 0.8937621 0.06408205
0.4766822 0.7339482 -0.2852456 0.3908057
-0.183977 0.1481322 0.9713872 -0.02482131
0.1369936 -0.1854261 -0.1540498 0.9607906
0.08837432 -0.1499744 0.08200175 0.981312
-0.3697242 0.6027538 0.3985682 -0.5840677
0.7696187 0.08781423 -0.2588608 0.5770327
0.110534 0.5030549 0.05416445 0.8554439
0.8068436 0.5584385 -0.01362179 0.1922605
-0.02387234 0.6482968 0.7504591 -0.1263028
-0.09368291 0.9859865 0.1378999 -0.006139929
-0.4326043 -0.4990503 0.5861366 0.4693038
0.7850141 -0.1704337 0.219224 -0.5537562
-0.5659111 0.2621551 -0.1950757 0.7569444
-0.5997941 0.09281655 -0.04114888 0.7936868
-0.5645323 0.1621082 -0.4396197 0.6795283
-0.425866 0.5644683 -0.4639219 0.5336572
-0.3019749 0.7119322 0.5427281 -0.3277346
0.3786725 -0.5332079 0.5546418 -0.5144597
0.6494934 0.7597803 -0.02926199 0.005981804
-0.4394247 0.5407392 0.639006 -0.32585
0.2165179 0.05852907 0.9578078 0.1797175
-0.5014848 0.4628239 0.4316083 0.5899333
