TBuffer (Translation Vectors):
0.0323705 0.008432918 -0.1507121
0.1439489 0.003334862 -0.1585574
0.09733891 -0.009513393 -0.163305
0.2560655 0.04104565 -0.1259995
0.2864033 0.05580293 -0.1273683
0.2915379 0.08409351 -0.1185212
0.3038199 0.05070415 -0.1284108
0.2310157 0.08283402 0.03091045
0.2293716 0.1102268 0.01419054
0.2296831 0.1300831 -0.01087651
0.2286223 0.137237 -0.03986024
0.2252877 0.1313996 -0.06709498
0.2230255 0.1191739 -0.08920465
0.2227625 0.1058753 -0.1069048
0.2247832 0.07445034 -0.1283008
0.213758 0.09339719 0.03033329
0.2140879 0.119107 0.01153567
0.2166458 0.1367805 -0.01434155
0.2168658 0.1407173 -0.04405587
0.2139068 0.1321364 -0.07142101
0.159329 0.1388641 -0.09253316
0.1264641 0.1540903 -0.08756794
0.09551036 0.1650281 -0.08503653
0.08246672 0.1695465 -0.08396827
0.06632324 0.1667643 -0.09503131
0.05578481 0.163353 -0.1010008
0.02992201 0.1570754 -0.1079621
0.4697408 -0.01161659 -0.07367272
0.4652497 0.009884167 -0.02739416
0.4573368 0.08970197 -0.04599705
0.4576401 -0.005601972 -0.04354182
0.4593115 0.008239692 -0.1037791
0.4649181 0.060679 -0.02448325
0.4601926 -0.0024389 -0.0923444
0.4472823 0.09187543 -0.06006147
0.468955 -0.01114067 -0.05562444
0.4649511 0.01780869 -0.1103783
0.4596438 0.04773335 -0.1103289
0.4878889 0.08745077 -0.0417977
0.485549 -0.008996275 -0.08563962
0.4969767 -0.007106883 -0.04636885
0.48929 -0.0007108261 -0.1001633
0.4877168 -0.01327037 -0.06735563
0.4796059 0.02964111 -0.1161968
0.4773229 0.01292424 -0.110212
0.224186 0.05777221 -0.1309081
0.2112473 0.05470307 -0.1340549
0.1826264 0.04911132 -0.143444
0.1274525 0.04496067 -0.1583094
0.1037164 0.03978359 -0.1612407
0.04807877 0.02246669 -0.1536115
0.01442101 -0.1373309 -0.1335247
0.03107451 -0.2364713 -0.1137879
0.03317015 -0.262279 -0.1125539
0.0181871 -0.2964135 -0.1154863
0.02915541 -0.1580441 -0.1331351
0.01487973 -0.2174388 -0.1129191
0.03031364 -0.1036232 -0.1452002
0.0312683 -0.07747103 -0.1494675
0.02748743 -0.03132906 -0.1514683
0.03326391 -0.01700586 -0.1526122
0.1168305 -0.01190127 0.1058871
0.1449571 -0.01520509 0.09424992
0.1713301 -0.02208751 0.071547
0.1337678 -0.02394783 0.1024362
0.09870823 -0.02735755 0.1138704
0.1602368 -0.03712999 0.08257623
0.1363453 -0.04665702 0.1018051
0.1103758 -0.04395677 0.1127453
0.30598 0.007140448 -0.02670207
0.2816075 0.001051589 -0.03119919
0.3108034 -0.002122327 -0.04380348
0.02147629 0.1687242 0.03213626
0.009825828 0.1441698 0.03033445
0.02247495 0.1228821 0.03136454
0.02495213 -0.02988409 0.1062333
0.02649675 0.05576104 0.07194187
0.02951613 0.1175893 0.03382228
0.02115949 0.1327398 0.02851991
0.004769712 0.1498338 0.03164743
0.01322934 0.07574653 0.0606949
0.007672885 -0.05849279 0.1067501
0.01282572 0.09123376 0.05065381
0.009420014 -0.08426832 0.114392
0.03135159 0.1069016 0.0408515
0.01925594 -0.1002228 0.1205574
0.1706551 -0.5316204 -0.1011023
0.1705849 -0.5157117 -0.1057456
0.1851791 -0.4492046 -0.07939042
0.1848975 -0.4202428 -0.0726203
0.1493047 -0.528899 -0.1233551
0.09121665 -0.5185864 -0.1543087
0.1852818 -0.3817225 -0.05681194
0.169179 -0.3928422 -0.09791295
0.1758936 -0.4108759 -0.09133621
0.1700932 -0.4887312 -0.1118797
0.1209036 -0.5181538 -0.1462827
0.0565716 -0.3552667 -0.144777
0.1415119 -0.3480824 -0.1097594
0.0444491 -0.5239209 -0.1486564
0.01023691 -0.5202765 -0.1373532
0.1522756 -0.4935791 -0.1331239
0.11877 -0.4978864 -0.1543753
0.1051676 -0.4226503 -0.1616403
0.1562847 -0.3853447 -0.1133925
0.1054113 -0.3975197 -0.1548234
0.1318561 -0.3635146 -0.1260786
0.09145938 -0.5475402 -0.1357744
0.09221181 -0.5368308 -0.1432117
0.07586708 -0.4484869 -0.1719251
0.04364565 -0.4487745 -0.1724414
0.02218618 -0.441098 -0.1711455
0.08708811 -0.4143029 -0.1654537
0.08600765 -0.3674765 -0.1480308
0.07938494 -0.3341473 -0.1308611
0.07054036 -0.2944164 -0.1182796
0.06690803 -0.2707314 -0.1160836
0.1197262 -0.7030632 0.09861891
0.08614238 -0.7530776 0.08494002
0.009037541 -0.6772014 0.02915714
0.1801836 -0.697328 0.05198075
0.1547659 -0.7544491 0.06639635
0.01826614 -0.6579992 -0.06826154
0.02820734 -0.7154466 -0.06733418
0.1718011 -0.6690795 -0.06415504
0.1620469 -0.7204016 -0.06858592
0.1905606 -0.6871336 0.01169572
0.1809704 -0.738535 -0.0006455932
0.02553467 -0.6832641 0.05743716
0.03440996 -0.7478445 0.04484227
0.06071877 -0.6935126 0.0871494
0.04840815 -0.743654 0.06441885
0.01646043 -0.7191734 -0.04012344
0.002782165 -0.6708149 -0.002381208
0.08004024 -0.6578043 -0.1034907
0.0787942 -0.7118424 -0.100027
0.1153345 -0.6613933 -0.1016903
0.1868299 -0.6768317 -0.02946503
0.1764389 -0.7281703 -0.03787016
0.0450796 -0.6555244 -0.09237686
0.04986052 -0.7127646 -0.08848409
0.05073447 -1.040261 -0.06847086
0.1830362 -1.033713 -0.07091474
0.1535802 -1.083147 -0.007450178
0.136079 -1.073463 0.001204042
0.05534808 -1.042111 -0.04296724
0.08136462 -1.083156 -0.02036112
0.1074861 -1.086513 -0.005262331
0.1384659 -1.015909 -0.1218557
0.1810478 -1.038784 -0.0393321
0.1530105 -1.002032 0.003635802
0.05417165 -0.9940633 -0.05267608
0.08113282 -0.9977078 -0.1113447
0.1762696 -0.9664587 -0.05317093
0.05719154 -0.9646761 -0.03289252
0.1023735 -0.9874338 0.008033092
0.1232289 -1.006217 0.009799018
0.1712217 -0.9739255 -0.01974753
0.1710847 -0.9933197 -0.09290912
0.079206 -1.012082 -0.01142853
0.05857919 -0.9675004 -0.07675539
0.1303636 -1.149467 -0.01255312
0.05903451 -1.114765 -0.07375941
0.09029229 -1.13757 -0.1111803
0.1740966 -1.113324 -0.07440852
0.159004 -1.106764 -0.0173196
0.06618979 -1.118852 -0.0429784
0.08076049 -1.148861 -0.03370523
0.09941047 -1.111308 -0.0138313
0.1150123 -1.109647 -0.1214615
0.136695 -1.11015 -0.1185597
0.1646213 -1.140383 -0.08941348
0.1726 -1.116031 -0.04587197
0.0764609 -1.138428 -0.100396
0.1958087 -0.4697446 0.03565663
0.1981175 -0.4740932 -0.04195893
0.2029788 -0.4810425 -0.004642994
0.1808821 -0.4814991 0.06820242
0.1074993 -0.5390027 0.1183464
0.04717516 -0.5713736 0.1120098
0.188167 -0.4687059 -0.07551345
0.1764474 -0.4393048 -0.09696796
0.1597383 -0.4400617 -0.1233044
0.1145525 -0.4490587 -0.1606792
0.07569423 -0.4651013 -0.1710141
0.04304467 -0.4643677 -0.171189
0.0107767 -0.4720495 -0.1663411
0.03367338 -0.5418921 0.1289045
0.0153596 -0.5375654 0.1339308
0.02531682 -0.5696954 -0.09226739
0.04163152 -0.3290755 -0.1301105
0.09805499 -0.3136158 -0.1184801
0.1768169 -0.3248145 -0.03682595
0.1541587 -0.3219646 -0.08577488
0.1780445 -0.3302415 -0.007578335
0.1045518 -0.3757963 0.1046556
0.03537951 -0.3904277 0.1342247
0.136909 -0.3292968 -0.1042861
0.1720581 -0.3383881 0.02093092
0.05794427 -0.3871912 0.1281809
0.1682463 -0.3221537 -0.06347152
0.145958 -0.3580704 0.06885725
0.07454748 -0.3150612 -0.1226618
0.141648 -0.2103492 -0.0851812
0.1702746 -0.2218084 0.02204247
0.03455785 -0.2387882 0.1509688
0.1270519 -0.232659 0.09242778
0.1684438 -0.2159109 -0.03592079
0.06750038 -0.2545147 0.1415572
0.1545731 -0.2246236 -0.06878163
0.1515764 -0.2437685 0.06610312
0.174006 -0.2306068 -0.0150614
0.08227424 -0.2019852 -0.12336
0.02949164 -0.210983 -0.1191594
0.1189934 -0.2203428 -0.1045617
0.0122868 -0.3771566 -0.1560069
0.1622386 -0.3392712 -0.07987972
0.1784184 -0.3653213 -0.06544949
0.1841464 -0.3605816 -0.03539639
0.1859908 -0.3677813 -0.004632757
0.1744481 -0.3676441 0.03245354
0.1620253 -0.3782462 0.05765077
0.1195979 -0.3990008 0.09557176
0.06962112 -0.4150232 0.12025
0.02546304 -0.4229612 0.1316673
0.006051253 -0.4254032 0.133269
0.04765097 -0.376771 -0.1560219
0.1469919 -0.3696089 -0.1166449
0.09974818 -0.3521361 -0.1360133
0.08250593 -0.3468582 -0.1373151
0.008622877 0.1652096 0.03499926
0.005623377 0.1191008 0.03310169
0.006055205 0.1086819 0.0381607
0.005323658 0.1289265 0.03054907
0.01229362 0.1027554 0.04234447
0.007159749 -0.1809794 -0.1191631
0.08225819 -1.265679 -0.06209578
0.09554689 -1.215654 -0.1069723
0.116923 -1.260697 -0.1068388
0.1355173 -1.229247 -0.1010872
0.1464854 -1.253104 -0.06505658
0.1452187 -1.255033 -0.05032013
0.1332307 -1.238497 -0.02738776
0.08481132 -1.268323 -0.04441737
0.1020477 -1.260487 -0.1085221
0.08357984 -1.251785 -0.09525539
0.08164577 -1.286098 -0.06507897
0.0918778 -1.282462 -0.1047597
0.117959 -1.282397 -0.1033756
0.1385845 -1.283503 -0.08312061
0.141524 -1.283627 -0.06516129
0.1397859 -1.284717 -0.05100024
0.08025096 -1.287794 -0.04716047
0.1051003 -1.281827 -0.1093461
0.08241466 -1.295804 -0.07385149
0.1404581 -1.396622 0.1349477
0.1671452 -1.399764 0.09974997
0.1537093 -1.403352 0.1192215
0.1043368 -1.391624 0.1346383
0.1291283 -1.394333 0.1335338
0.1221021 -1.38963 0.1346456
0.1365544 -1.389597 0.121752
0.1446861 -1.3915 0.1206003
0.161254 -1.391576 0.1057466
0.1571635 -1.389271 0.1074236
0.1742576 -1.390852 0.08999821
0.1718153 -1.387651 0.08919414
0.164401 -1.396385 0.09170081
0.1695394 -1.401322 0.08756471
0.08988769 -1.382941 0.1126768
0.0786628 -1.390701 0.1079616
0.09190556 -1.405039 0.1067001
0.1013598 -1.39274 0.1427959
0.127911 -1.39419 0.1405927
0.1209486 -1.392268 0.1415403
0.1136041 -1.385433 0.1146119
0.1159755 -1.402599 0.1397062
0.1072754 -1.389286 0.1176866
0.1380275 -1.393678 0.1308588
0.1378283 -1.385409 0.1073939
0.1441436 -1.395387 0.1301831
0.159593 -1.396021 0.1144755
0.1628329 -1.399364 0.09224155
0.1563956 -1.393787 0.115539
0.1561117 -1.38527 0.09528984
0.1504147 -1.402758 0.1158518
0.1552653 -1.404979 0.1139499
0.1568429 -1.403 0.09393393
0.1727243 -1.392953 0.09460835
0.1736576 -1.398827 0.07858241
0.1700394 -1.39071 0.0959859
0.1708805 -1.384807 0.08084764
0.1643893 -1.39948 0.09664792
0.1653012 -1.38758 0.08877369
0.1686242 -1.401819 0.09471538
0.1667358 -1.401419 0.08500844
0.1679667 -1.395262 0.100423
0.1546914 -1.398849 0.1201991
0.1122561 -1.39233 0.130905
0.1312616 -1.397707 0.1259399
0.1468536 -1.39863 0.1199461
0.1621999 -1.39897 0.1047653
0.1742721 -1.396951 0.08543577
0.1649548 -1.392413 0.09451853
0.1006093 -1.398998 0.1434032
0.1029842 -1.38833 0.1169709
0.1167015 -1.397841 0.1442752
0.1444813 -1.400934 0.1321773
0.1456398 -1.388559 0.1071162
0.1591371 -1.402973 0.1134511
0.1629009 -1.387807 0.09312421
0.1512778 -1.397933 0.1190483
0.1725654 -1.398353 0.0944128
0.1652526 -1.394588 0.09945651
0.16444 -1.3961 0.0889387
0.08950895 -1.259999 -0.03561933
0.10536 -1.241139 -0.02454246
0.1186375 -1.261359 -0.02332181
0.07695331 -1.220474 -0.07196154
0.0890047 -1.261614 -0.1017965
0.1215228 -1.227581 -0.1083621
0.1428645 -1.252334 -0.08393108
0.1504921 -1.231205 -0.07277682
0.1530974 -1.222174 -0.05073842
0.0805269 -1.223661 -0.05456109
0.1118832 -1.215254 -0.1105175
0.07829793 -1.230812 -0.08114515
0.08872521 -1.227238 -0.0384393
0.1034464 -1.271553 -0.02214688
0.115198 -1.240935 -0.02296718
0.08818447 -1.29817 -0.02281169
0.110817 -1.298536 -0.01629507
0.1010477 -1.298414 -0.01538504
0.1420053 -1.319753 -0.07416166
0.1374216 -1.311722 -0.08367871
0.1103351 -1.318772 -0.1092986
0.08600156 -1.321491 -0.01385799
0.1000836 -1.319844 -0.004432922
0.1113832 -1.319552 -0.005546407
0.1310937 -1.287273 -0.03086714
0.1277295 -1.269301 -0.02783815
0.08527385 -1.370679 0.07456328
0.1114168 -1.366988 0.07362911
0.1314124 -1.368925 0.0668065
0.1495117 -1.372168 0.05680243
0.1754558 -1.385934 0.03866941
0.07657831 -1.386753 0.06926441
0.08269989 -1.401867 0.06521051
0.09920343 -1.406945 0.06331865
0.1758996 -1.399168 0.04554812
0.1191215 -1.406144 0.05966935
0.1383515 -1.405997 0.05376416
0.1551243 -1.406223 0.04693471
0.1689952 -1.404067 0.04085363
0.1269264 -1.356552 0.04472858
0.1441986 -1.362294 0.0339053
0.1590622 -1.370788 0.02253101
0.1539677 -1.364083 -0.005321135
0.1628531 -1.379983 -0.01113216
0.1525395 -1.374442 -0.0366855
0.1441972 -1.379403 -0.08588141
0.1508642 -1.378579 -0.0548262
0.1486371 -1.356185 -0.02219698
0.145039 -1.355821 -0.05093887
0.13962 -1.355451 -0.07469696
0.1281449 -1.375432 -0.1155335
0.119915 -1.381644 -0.1217398
0.09599643 -1.384257 -0.1194643
0.1257893 -1.362355 -0.1125238
0.1171972 -1.354788 -0.1169482
0.1017805 -1.355795 -0.1198257
0.08762231 -1.358015 -0.100064
0.08714391 -1.385128 -0.1097444
0.08411541 -1.367209 0.05002034
0.07898741 -1.384173 0.04421028
0.1357627 -1.351397 0.02249098
0.09556617 -1.345521 0.02666371
0.08552598 -1.356793 0.02288288
0.08029138 -1.381408 0.01633552
0.08051041 -1.381854 -0.01124315
0.08578053 -1.39785 0.04029855
0.08851603 -1.393294 0.01261132
0.0894447 -1.391783 -0.01392886
0.08027996 -1.382957 -0.03564308
0.08073436 -1.383682 -0.05629337
0.08234069 -1.379339 -0.08400387
0.0808636 -1.366163 -0.06754327
0.07900919 -1.359236 -0.05572538
0.07669607 -1.358601 -0.02584631
0.08084878 -1.355523 0.002197541
0.1727311 -1.396629 0.02236276
0.1671779 -1.393334 -0.002980557
0.1589449 -1.391561 -0.02826697
0.1514189 -1.39097 -0.05372295
0.1470566 -1.387899 -0.07873318
0.138929 -1.390264 -0.1020083
0.1136645 -1.395554 -0.1183222
0.09812912 -1.396645 -0.1141851
0.08894484 -1.397705 -0.1001213
0.08343522 -1.394723 -0.08490035
0.08609504 -1.396154 -0.05791195
0.08776182 -1.393561 -0.03787939
0.09408782 -1.332755 0.003950904
0.08145148 -1.336075 -0.01454555
0.07528269 -1.338084 -0.03710124
0.07620983 -1.33789 -0.05820438
0.0804758 -1.344301 -0.06869762
0.08953961 -1.335419 -0.09771343
0.09709716 -1.341428 -0.1136641
0.1143464 -1.333711 -0.1093379
0.1209742 -1.341191 -0.1040282
0.1422759 -1.334752 -0.07004231
0.1005123 -1.403294 0.03756151
0.1187678 -1.403835 0.03333891
0.1369672 -1.404038 0.02746698
0.1528431 -1.4042 0.02122771
0.1658194 -1.401471 0.01603684
0.1588331 -1.400904 0.0001402862
0.1457433 -1.40252 0.005043783
0.1296777 -1.402496 0.01074758
0.1122037 -1.401626 0.01621794
0.09635264 -1.398918 0.02000743
0.1526627 -1.398806 -0.02559293
0.1412075 -1.400915 -0.02151614
0.1262797 -1.401406 -0.01696596
0.1107038 -1.399985 -0.01151947
0.09711091 -1.395748 -0.007366469
0.09785686 -1.400338 -0.04116186
0.110137 -1.402961 -0.04644398
0.1259561 -1.401738 -0.04320187
0.1362093 -1.400954 -0.05538642
0.145756 -1.396646 -0.05999496
0.1384006 -1.399153 -0.07305928
0.1296754 -1.401753 -0.07572989
0.1137506 -1.403814 -0.06946844
0.09523188 -1.403034 -0.0610275
0.1333909 -1.399383 -0.09622556
0.1142593 -1.400124 -0.1122915
0.1018402 -1.400851 -0.1101655
0.124748 -1.402148 -0.08920645
0.0818654 -1.401949 0.08702487
0.09882915 -1.405479 0.09435009
0.156605 -1.405173 0.0706192
0.1696502 -1.403898 0.06187089
0.1776962 -1.396153 0.05763992
0.1654531 -1.382052 0.07500153
0.1494202 -1.381977 0.08698925
0.1304137 -1.3816 0.09705728
0.1166789 -1.381461 0.1009051
0.08769055 -1.376095 0.09496018
0.09155413 -1.311657 -0.1038458
0.1028551 -1.310799 -0.1111991
0.07691951 -1.314875 -0.06113818
0.0799481 -1.322194 -0.07087895
0.07462594 -1.315307 -0.04177287
0.1353142 -1.334944 -0.01517181
0.1419745 -1.335566 -0.04383842
0.1402637 -1.312198 -0.05104425
0.1307276 -1.314063 -0.02687146
0.2648151 0.005034006 -0.01579522
0.01030944 0.1766958 -0.0979047
0.006987519 0.0811204 -0.1333545
0.103085 -0.942369 0.02297161
0.1041272 -0.9558799 0.01775071
0.1152643 -0.9564576 0.02014791
0.1215884 -0.9365307 0.02742137
0.1116969 -0.2763012 0.1097303
0.111408 -0.3030218 0.1116309
0.1232168 -0.3332808 0.09740534
0.1008934 -0.6564311 0.1085308
0.07812168 -0.7308205 0.08783531
0.09076145 -0.8993608 0.03975581
0.07800888 -0.9144992 0.02075494
0.1035898 -0.840141 0.06242803
0.1010015 -0.7938262 0.07475523
0.1218027 -0.4507572 0.1022176
0.07705626 -0.8106346 0.06649097
0.09094284 -0.8738427 0.05009982
0.1123905 -0.2505236 0.1071495
0.130103 -0.6011884 0.1124014
0.1155657 -0.2002122 0.1020924
0.120515 -0.3560663 0.09487772
0.08224037 -0.6988511 0.09641859
0.1071286 -0.7649934 0.08305378
0.11888 -0.37747 0.0936939
0.1138358 -0.2254774 0.1047931
0.1029404 -0.3974452 0.1041146
0.1515659 -0.2670985 0.06852879
0.1619872 -0.2945233 0.05549076
0.1566672 -0.4236963 0.07757791
0.173463 -0.6160621 0.08248328
0.1851685 -0.6608748 0.05367154
0.161403 -0.7234811 0.0712104
0.1340947 -0.7940924 0.06544679
0.1544151 -0.8350448 0.02705779
0.1464907 -0.8883504 0.02164634
0.1151859 -0.9234731 0.03417609
0.1293612 -0.8660964 0.047198
0.1595582 -0.3175677 0.05551334
0.1266954 -0.8219196 0.05982737
0.1607578 -0.2029797 0.04600642
0.1888125 -0.5724601 0.06322025
0.1767351 -0.4512448 0.06663167
0.1528027 -0.3998587 0.07448791
0.1609246 -0.2255716 0.04861794
0.1564218 -0.3382841 0.05428068
0.1669964 -0.6902267 0.07533205
0.1681459 -0.7612731 0.04658279
0.1646056 -0.4793689 0.08522846
0.1575268 -0.3580017 0.0548281
0.1616394 -0.2480148 0.05114045
0.1486379 -0.378453 0.07093789
0.1350119 -0.9366189 0.02049151
0.08327281 -0.9357077 0.01302939
0.1467569 -0.1586907 0.06508873
0.1168168 -0.1749157 0.09911089
0.1351264 -0.1744996 0.07982178
0.1521095 -0.1735363 0.05877393
0.1613631 -0.1804084 0.04362979
0.202614 -0.4984128 0.01815583
0.1844098 -0.51439 0.0675475
0.153018 -0.4743339 -0.1340785
0.1166707 -0.4747271 -0.1592401
0.1964598 -0.5064121 -0.05775604
0.2053112 -0.5152499 -0.01620905
0.1075978 -0.5657363 0.1182875
0.07770421 -0.4892757 -0.1664266
0.04392704 -0.4867106 -0.1665086
0.01077685 -0.4843855 -0.1615169
0.1293021 -0.5389382 0.1131614
0.1705127 -0.5451003 0.08811758
0.2257085 -0.01698016 -0.1184145
0.08312161 0.07255428 -0.153069
0.1437042 -0.5432095 -0.1207149
0.1175077 -0.5896899 -0.1117816
0.09703866 -0.1036988 -0.1459628
0.1135857 -0.628642 -0.1042572
0.1227834 -0.7529468 -0.09386262
0.1318818 -0.866096 -0.08287638
0.1447292 -0.842041 -0.06812166
0.1462112 -0.8882834 -0.07534678
0.1534549 -0.9179294 -0.0799765
0.1431443 -1.180494 -0.1053659
0.1255252 -0.8097812 -0.08482283
0.1623405 -0.9487736 -0.08595493
0.02842811 0.06930573 -0.1404262
0.1451094 -0.5731456 -0.1068345
0.1783998 0.08950844 -0.1333967
0.127717 -0.09242237 -0.1421436
0.1636939 -0.06226997 -0.137615
0.2759398 0.09821009 -0.1094872
0.009352995 -0.7013037 -0.01405994
0.1390286 -0.7744185 -0.08217262
0.1654839 -1.111518 -0.09708756
0.08278285 -0.1780667 -0.1297591
0.02893007 -0.8196917 -0.04802963
0.06471756 -0.9006168 -0.07520702
0.05324668 -0.9263083 -0.06090274
0.06468889 -0.9885671 -0.0943619
0.05567598 -1.038319 -0.09072851
0.06464567 -1.112842 -0.09267661
0.08407755 -1.191935 -0.09994118
0.1354457 0.08436956 -0.1463155
0.1895211 0.1021087 -0.1218235
0.2367007 0.0937316 -0.1172275
0.2883298 0.01396258 -0.119194
0.2627861 0.09722702 -0.112452
0.2497466 0.09609354 -0.1147829
0.2116714 0.1041516 -0.1112772
0.08418676 -0.2247854 -0.1177316
0.08551975 -0.1530138 -0.1361595
0.09000033 -0.1277758 -0.1415709
0.1026626 -0.3326645 -0.1247178
0.1081544 -0.2849514 -0.1105434
0.1767833 -0.03976145 -0.1407894
0.1096986 0.07913939 -0.1517656
0.05142669 0.07486223 -0.1456047
0.3234372 0.03908294 -0.1278417
0.3245866 0.06075819 -0.1254864
0.3087012 0.08631994 -0.1154689
0.3040851 0.1010335 -0.1022218
0.2876892 0.0986393 -0.1077876
0.2276976 0.09691313 -0.1152186
0.1229244 -0.5357633 -0.1360151
0.1359815 -0.5099201 -0.1415907
0.1342408 -0.4902365 -0.147911
0.1306047 -0.423097 -0.1478471
0.1295828 -0.3965417 -0.1414652
0.1101144 -0.3654176 -0.1393642
0.1012734 -0.2404052 -0.1109706
0.01598696 -0.7323992 -0.02340934
0.000970519 -0.6558691 -0.02108963
0.136435 -0.6526868 -0.09489711
0.05768165 -1.074829 -0.09353767
0.1522698 -1.139482 -0.1056792
0.07219219 -1.152794 -0.09033094
0.139663 -0.4500158 -0.1450692
0.1118609 -0.3061061 -0.1125917
0.09665981 -0.196469 -0.1200012
0.1215665 -0.3502784 -0.1253698
0.1446707 -1.230268 -0.08957119
0.08125868 -1.252824 -0.08316484
0.1296664 -1.282909 -0.09434827
0.08529323 -1.2947 -0.08679825
0.134867 -1.251459 -0.09617013
0.08146641 -1.22938 -0.09339213
0.1256123 -1.31157 -0.09397286
0.1386851 -1.380748 -0.1031779
0.132674 -1.362947 -0.09889023
0.08138806 -1.384408 -0.07329424
0.08461442 -1.366026 -0.0885805
0.1319512 -1.39472 -0.1084247
0.0854048 -1.398012 -0.07432471
0.08467706 -1.343526 -0.0831072
0.1297765 -1.341505 -0.0923393
0.1257568 -1.399901 -0.1065277
0.09111473 -1.40275 -0.07079957
0.1198558 -1.402332 -0.09820557
0.08504438 -1.321231 -0.08402863
0.133002 -0.4669556 -0.1507691
0.09111821 -0.05499192 0.1140653
0.08411174 -0.07083264 0.1103616
0.149118 0.1485546 -0.03129741
0.1397266 0.153567 -0.05205525
0.06840284 -0.311617 0.1435734
0.08595889 -0.2091401 0.1277551
0.08839881 -0.1831152 0.1239236
0.08881919 -0.1052794 0.106052
0.0800645 -0.3453054 0.1309334
0.1228221 0.07745041 0.05588127
0.06795211 -0.2828144 0.1435774
0.05308314 -0.4976803 0.1297895
0.1361391 0.133356 -0.005968949
0.05178228 -0.4367656 0.1266436
0.1421214 0.1081545 0.02556015
0.08381926 -0.2352426 0.130391
0.07443181 -0.1485029 0.1254055
0.1199685 0.003408149 0.09898424
0.01400065 0.1013003 -0.1299304
0.1226107 0.136513 -0.1143675
0.06604753 -0.1311806 0.1233604
0.07621719 -0.3694104 0.1254973
0.1021177 0.1373249 -0.1200139
0.05041271 0.1187757 -0.1314808
0.1417149 0.1457549 -0.09205502
0.1068199 -0.006645134 0.1063253
0.114086 -0.0274925 0.1109606
0.1023947 -0.04214957 0.1143671
0.02094338 -0.5476534 0.1287329
0.07216771 -0.3914053 0.1204903
0.08279 -0.2620643 0.1328477
0.05472341 -0.4101151 0.125067
0.01109803 -0.5008081 -0.1529856
0.01137795 -0.4252547 -0.1693041
0.1316102 0.05368768 0.07058714
0.196274 0.02824591 0.05627226
0.1652095 0.05051231 0.06519707
0.1260495 -0.1097988 0.08468235
0.124608 -0.0577066 0.1052262
0.07495814 0.03762459 0.08357122
0.1160944 -0.0806198 0.09760585
0.2041911 0.01290527 0.04580821
0.1673822 0.06421587 -0.1451086
0.2194727 -0.03734454 -0.105237
0.0533375 0.03475802 0.08500063
0.144512 -0.09649253 0.07211781
0.1694273 0.1451949 -0.01899876
0.1617682 0.1070285 -0.127283
0.177555 0.1354851 0.000143898
0.2059406 -0.002351643 0.03011424
0.1522769 -0.06238651 0.08308016
0.1292652 -0.1369429 0.08320891
0.1552436 -0.07086805 0.07516196
0.1960156 -0.02484855 -0.1345269
0.1586569 -0.1059102 0.05592687
0.2027933 0.132682 -0.07632545
0.200009 0.06893276 -0.1352481
0.201267 0.08627543 -0.1284634
0.2066936 -0.000452426 -0.1341684
0.1686438 0.1497139 -0.04919808
0.1957994 0.1414373 -0.01191619
0.1925871 0.1237637 0.01214919
0.1973721 0.1462861 -0.04195942
0.1593347 0.1082478 0.02548587
0.1902487 0.1005917 0.03020406
0.1714079 0.0934999 0.03767153
0.1992092 0.07872333 0.04145152
0.05055064 0.002618129 0.1028184
0.07103837 0.006015227 0.1030499
0.09083643 0.007975711 0.1016024
0.1095182 0.008753334 0.09887159
0.1498016 -0.0003832821 0.08788805
0.1725979 -0.01019358 0.07143641
0.1826822 -0.01451205 0.05821393
0.1900778 -0.04020735 0.02667039
0.1521644 -0.1289519 0.058869
0.1753439 0.1196284 -0.1106368
0.200889 0.1180855 -0.09875634
0.2067144 -0.04298776 -0.1150361
0.2016329 0.02671507 -0.1381241
0.150575 0.04955089 -0.1525014
0.1976508 -0.05529506 0.0005591634
0.2035157 -0.06312317 -0.0221416
0.2074383 -0.06833953 -0.04556292
0.2079698 -0.06967963 -0.06798007
0.2054483 -0.06754151 -0.08837479
0.2000186 -0.06307155 -0.1064466
0.1923343 -0.05605708 -0.1214027
0.1826846 -0.04690316 -0.1342051
0.1661274 -0.02669937 -0.149114
0.1543928 -0.005865575 -0.1554218
0.1485538 0.0304974 -0.1556768
0.1891335 0.008090816 -0.143426
0.186883 0.03894978 -0.1431969
0.1641739 0.01043763 -0.1525492
0.1762909 0.1355872 -0.08700396
0.1980054 0.051969 -0.1384543
0.1406507 -0.03030979 0.09938578
0.1562825 -0.02923814 0.08705416
0.1299698 -0.04013906 0.1061393
0.0255887 0.03944392 0.08018354
0.02405201 0.006970629 0.09491268
0.006092419 0.03569245 0.08001299
0.005830754 0.003077546 0.09219527
0.1588174 0.08768572 -0.1394759
0.2016689 -0.03511856 -0.1258986
0.2012199 0.1029386 -0.1165067
0.1848247 -0.03331313 -0.1383931
0.1163965 0.04154911 0.0795313
0.1237588 0.01918733 0.09043418
0.1877239 0.05828979 0.05453648
0.1840726 0.04082099 0.06185655
0.1790502 0.02388878 0.06710087
0.174684 0.01383119 0.0700743
0.1678671 -0.001110805 0.0757781
0.1618895 -0.01547585 0.08163957
0.1589469 0.07653949 0.05192845
0.1560604 0.05850696 0.06355695
0.1520912 0.04021981 0.07322821
0.1471651 0.02271973 0.08166333
0.1422299 0.006541691 0.08963053
